============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(5 MeV) ==> Xe gas( 25.3 mm) ============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  224  1 .4512493E+07   2540000E+02  .3446E+06  .3315E+07   .9999371  .0088850  .0068459
T  225  1 .4506040E+07   2540000E+02  .5973E+07  .9699E+06   .9955083  .0917438  .0233713
T  226  1 .4521028E+07   2540000E+02  .1422E+07  .2424E+07   .9996835 -.0166507  .0188574
T  227  1 .4489831E+07   2540000E+02 -.8089E+07  .5295E+06   .9983606 -.0540535  .0188250
T  228  1 .4534143E+07   2540000E+02 -.6324E+07  .1212E+08   .9971999 -.0609339  .0433518
T  229  1 .4443486E+07   2540000E+02  .2899E+07  .1039E+07   .9997333  .0214367  .0085951
T  230  1 .4522658E+07   2540000E+02  .1013E+07 -.5085E+07   .9997110  .0202295 -.0129871
T  231  1 .4476433E+07   2540000E+02 -.2374E+07  .1084E+07   .9999823  .0054353 -.0024080
T  232  1 .4453036E+07   2540000E+02  .5675E+07  .7499E+06   .9991886  .0397704 -.0063592
T  233  1 .4444423E+07   2540000E+02  .4418E+07  .6582E+07   .9987858  .0149538  .0469390
T  234  1 .4507299E+07   2540000E+02  .8258E+07  .7380E+07   .9984839  .0417090  .0359214
T  235  1 .4534637E+07   2540000E+02 -.2538E+07 -.5823E+07   .9993594 -.0077033 -.0349483
T  236  1 .4477719E+07   2540000E+02 -.8545E+06 -.3754E+07   .9995309 -.0192802 -.0237953
T  237  1 .4461409E+07   2540000E+02  .1237E+08 -.2301E+07   .9980632  .0477080 -.0399222
T  238  1 .4499380E+07   2540000E+02  .1265E+08 -.1642E+08   .9938941  .0257937 -.1072808
T  239  1 .4453123E+07   2540000E+02  .5340E+07  .1084E+08   .9946930  .0435084  .0932357
T  240  1 .4457238E+07   2540000E+02 -.6350E+07  .7336E+07   .9984595 -.0306787  .0462321
T  241  1 .4486531E+07   2540000E+02  .1900E+07 -.6110E+07   .9983896  .0217195 -.0524069
T  242  1 .4502895E+07   2540000E+02  .6714E+07 -.3199E+07   .9974778  .0666324 -.0244590
T  243  1 .4506663E+07   2540000E+02 -.1955E+07 -.1114E+08   .9970443 -.0000332 -.0768282
T  244  1 .4477599E+07   2540000E+02  .1905E+07  .2757E+07   .9999904 -.0006898 -.0043223
T  245  1 .4502254E+07   2540000E+02  .1187E+08  .9659E+07   .9969358  .0674143  .0396776
T  246  1 .4414672E+07   2540000E+02  .4302E+07 -.3422E+07   .9991798  .0404282  .0023085
T  247  1 .4485685E+07   2540000E+02 -.7560E+07 -.1515E+08   .9964076 -.0185292 -.0826353
T  248  1 .4496015E+07   2540000E+02  .2143E+06 -.1693E+07   .9995948 -.0140460 -.0247593
T  249  1 .4496955E+07   2540000E+02  .6826E+07  .6969E+07   .9983277  .0460642  .0349263
T  250  1 .4531240E+07   2540000E+02 -.4189E+06  .4622E+07   .9994087 -.0329044  .0099796
T  251  1 .4487170E+07   2540000E+02  .2015E+07  .1066E+07   .9992878 -.0104490  .0362584
T  252  1 .4468077E+07   2540000E+02 -.1335E+07 -.1546E+07   .9996908 -.0076559 -.0236580
T  253  1 .4519179E+07   2540000E+02  .7400E+07 -.2218E+07   .9987863  .0487075  .0073087
T  254  1 .4465794E+07   2540000E+02  .3329E+06  .1914E+07   .9999531  .0006552 -.0096647
T  255  1 .4502681E+07   2540000E+02  .7749E+07 -.9784E+06   .9980480  .0624451  .0008808
T  256  1 .4494425E+07   2540000E+02 -.1755E+07 -.2685E+07   .9989805 -.0383460 -.0238249
T  257  1 .4499298E+07   2540000E+02 -.2661E+07  .8612E+07   .9991488  .0159944  .0380234
T  258  1 .4458049E+07   2540000E+02 -.5132E+07 -.2081E+07   .9983908 -.0454376 -.0339294
T  259  1 .4520099E+07   2540000E+02  .3192E+06  .8270E+07   .9974593 -.0047931  .0710766
T  260  1 .4501130E+07   2540000E+02 -.1056E+06 -.2662E+07   .9999527 -.0062294 -.0074636
T  261  1 .4511726E+07   2540000E+02  .1783E+07 -.2904E+07   .9991000  .0377048 -.0194296
T  262  1 .4519629E+07   2540000E+02  .7347E+07 -.1096E+07   .9983786  .0569208 -.0004016
T  263  1 .4486753E+07   2540000E+02  .1415E+08  .9808E+07   .9955786  .0867182  .0360988
T  264  1 .4484884E+07   2540000E+02 -.2303E+07  .8231E+05   .9996715 -.0129466  .0221180
T  265  1 .4510413E+07   2540000E+02  .5198E+06 -.5006E+07   .9997414 -.0138255 -.0180536
T  266  1 .4453454E+07   2540000E+02 -.3003E+07 -.7821E+07   .9995761 -.0290647  .0016820
T  267  1 .4507151E+07   2540000E+02 -.2929E+07  .3040E+07   .9998780 -.0100478  .0119581
T  268  1 .4490129E+07   2540000E+02 -.9626E+06  .7365E+07   .9983790 -.0199308  .0533113
T  269  1 .4454684E+07   2540000E+02  .1331E+06  .4884E+07   .9991261 -.0098733  .0406152
T  270  1 .4403184E+07   2540000E+02  .3664E+07  .2339E+07   .9994381  .0202348  .0267209
T  271  1 .4505397E+07   2540000E+02 -.6645E+06 -.4988E+06   .9997879  .0189600 -.0080421
T  272  1 .4498020E+07   2540000E+02  .7995E+07 -.3948E+07   .9985253  .0314433 -.0442560
T  273  1 .4475985E+07   2540000E+02  .7406E+07  .5457E+06   .9997017  .0238686 -.0051816
T  274  1 .4520026E+07   2540000E+02 -.2949E+07  .2232E+07   .9986260 -.0244359  .0463569
T  275  1 .4456781E+07   2540000E+02 -.6672E+07 -.3148E+07   .9992407 -.0363272 -.0140838
T  276  1 .4528285E+07   2540000E+02  .5834E+07  .2649E+07   .9971144  .0743791  .0151854
T  277  1 .4419042E+07   2540000E+02 -.8339E+05 -.7980E+07   .9954623  .0134047 -.0942078
T  278  1 .4529630E+07   2540000E+02 -.7677E+06  .5510E+06   .9999980  .0014797 -.0013153
T  279  1 .4504017E+07   2540000E+02  .7608E+07 -.1589E+07   .9911493  .1318372 -.0155581
T  280  1 .4482373E+07   2540000E+02 -.8816E+05  .3671E+06   .9995825  .0131115  .0257463
T  281  1 .4479892E+07   2540000E+02 -.2154E+07 -.6994E+06   .9997644 -.0060172  .0208554
T  282  1 .4487027E+07   2540000E+02 -.4062E+07  .3123E+07   .9995310 -.0101042  .0289098
T  283  1 .4542249E+07   2540000E+02 -.4375E+08  .2834E+08   .9471973 -.2759862  .1632451
T  284  1 .4506267E+07   2540000E+02  .3443E+07 -.5501E+07   .9954293  .0279872 -.0913089
T  285  1 .4497646E+07   2540000E+02  .4192E+07 -.2803E+07   .9967382 -.0736909 -.0329030
T  286  1 .4460800E+07   2540000E+02 -.3342E+06  .6116E+07   .9989947  .0068208  .0443068
T  287  1 .4442595E+07   2540000E+02 -.2885E+07 -.7507E+07   .9986059 -.0118943 -.0514276
T  288  1 .4446925E+07   2540000E+02  .1437E+07  .1191E+08   .9966531 -.0195275  .0793808
T  289  1 .4486874E+07   2540000E+02 -.1149E+07 -.9424E+06   .9997845  .0119943 -.0169461
T  290  1 .4490633E+07   2540000E+02 -.6625E+06  .4390E+07   .9990444  .0268734  .0344699
T  291  1 .4546482E+07   2540000E+02  .1685E+08 -.1844E+08   .9920614  .0478037 -.1163143
T  292  1 .4522211E+07   2540000E+02 -.2916E+07  .6656E+06   .9991110 -.0389635  .0160937
T  293  1 .4487393E+07   2540000E+02  .7361E+06 -.4667E+06   .9999128  .0129086 -.0027828
T  294  1 .4502159E+07   2540000E+02  .1338E+07  .2900E+07   .9994404  .0079296  .0324972
T  295  1 .4511250E+07   2540000E+02 -.2946E+07 -.3525E+07   .9993483 -.0253086 -.0257387
T  296  1 .4479864E+07   2540000E+02  .3241E+06 -.4317E+06   .9997318  .0068681 -.0221147
T  297  1 .4495054E+07   2540000E+02  .5973E+07 -.2483E+07   .9996735  .0255278  .0011164
T  298  1 .4498144E+07   2540000E+02  .2156E+06  .2355E+07   .9997986  .0117344  .0162816
T  299  1 .4491687E+07   2540000E+02  .1503E+07  .1083E+08   .9937653 -.0085452  .1111643
T  300  1 .4542420E+07   2540000E+02  .6969E+07 -.7297E+06   .9993881  .0342600 -.0070553
T  301  1 .4468610E+07   2540000E+02 -.6587E+07 -.1551E+07   .9969593 -.0764605  .0150315
T  302  1 .4504922E+07   2540000E+02 -.3304E+07  .1630E+07   .9999222  .0123926 -.0014327
T  303  1 .4490543E+07   2540000E+02  .1249E+08  .1117E+07   .9968381  .0789172  .0092710
T  304  1 .4484782E+07   2540000E+02  .2828E+07 -.4717E+07   .9973200 -.0315187 -.0660256
T  305  1 .4514018E+07   2540000E+02 -.2826E+07 -.1154E+07   .9992009 -.0398365 -.0032485
T  306  1 .4463226E+07   2540000E+02  .2924E+07  .1634E+08   .9956682  .0114690  .0922676
T  307  1 .4491701E+07   2540000E+02 -.1060E+07  .8389E+07   .9974883 -.0628620  .0326419
T  308  1 .4496992E+07   2540000E+02 -.5562E+06  .1098E+07   .9948219  .0939288  .0388169
T  309  1 .4466735E+07   2540000E+02 -.3299E+07  .1419E+06   .9990335 -.0402519  .0176582
T  310  1 .4537175E+07   2540000E+02 -.4844E+07 -.1044E+08   .9981707 -.0326412 -.0508907
T  311  1 .4485599E+07   2540000E+02 -.2389E+07  .3888E+07   .9999668 -.0074067 -.0034006
T  312  1 .4458390E+07   2540000E+02  .1604E+07 -.5253E+07   .9985047  .0268013 -.0476460
T  313  1 .4494217E+07   2540000E+02  .2702E+07  .5705E+07   .9989019  .0245150  .0399261
T  314  1 .4529279E+07   2540000E+02  .4658E+07 -.1311E+07   .9980323  .0625985  .0036124
T  315  1 .4492237E+07   2540000E+02 -.3732E+07  .2621E+07   .9991087 -.0421518  .0022303
T  316  1 .4514290E+07   2540000E+02 -.1912E+07 -.4675E+07   .9998640  .0053958 -.0155824
T  317  1 .4495539E+07   2540000E+02 -.1612E+07 -.1939E+07   .9996493 -.0176826  .0197126
T  318  1 .4505845E+07   2540000E+02  .6914E+07 -.5952E+07   .9995376  .0161564 -.0257593
T  319  1 .4524130E+07   2540000E+02  .6691E+07 -.3529E+07   .9976496  .0684741  .0025699
T  320  1 .4491447E+07   2540000E+02  .6536E+07  .6745E+07   .9807012  .0013867  .1955077
T  321  1 .4520004E+07   2540000E+02 -.3630E+07  .1761E+07   .9999893  .0046179  .0003585
T  322  1 .4510121E+07   2540000E+02  .1112E+08  .1358E+08   .9947209  .0808280  .0632225
T  323  1 .4559853E+07   2540000E+02 -.3988E+07  .3598E+07   .9988828 -.0110026  .0459570
T  324  1 .4505279E+07   2540000E+02  .1152E+07 -.1923E+07   .9994806 -.0211831 -.0242863
T  325  1 .4448983E+07   2540000E+02  .1052E+06 -.4006E+07   .9992506  .0320412 -.0217149
T  326  1 .4487551E+07   2540000E+02  .1320E+06  .1012E+07   .9997450 -.0152420 -.0166597
T  327  1 .4442562E+07   2540000E+02  .1953E+07 -.1913E+07   .9995306  .0222980 -.0210111
T  328  1 .4546763E+07   2540000E+02 -.4683E+07  .2603E+06   .9993238 -.0359187 -.0078606
T  329  1 .4514546E+07   2540000E+02  .1858E+07  .2832E+07   .9999784  .0026171 -.0060317
T  330  1 .4476513E+07   2540000E+02  .3182E+07  .5297E+07   .9981432  .0157731  .0588334
T  331  1 .4453689E+07   2540000E+02 -.6471E+06 -.4181E+07   .9990544 -.0124632 -.0416530
T  332  1 .4506231E+07   2540000E+02  .7264E+06 -.8092E+07   .9978891 -.0554864 -.0337421
T  333  1 .4516275E+07   2540000E+02 -.2032E+07  .4730E+06   .9981989 -.0550291 -.0238906
T  334  1 .4557432E+07   2540000E+02 -.5066E+07 -.5254E+07   .9967546  .0601049 -.0535509
T  335  1 .4472591E+07   2540000E+02 -.1433E+07 -.1004E+08   .9979159 -.0269753 -.0586192
T  336  1 .4456064E+07   2540000E+02 -.1059E+07 -.2753E+07   .9997772 -.0112630 -.0178539
T  337  1 .4498895E+07   2540000E+02  .3798E+06 -.6494E+07   .9986360 -.0172562 -.0492787
T  338  1 .4516380E+07   2540000E+02 -.2034E+07  .3465E+07   .9994709  .0243793  .0215306
T  339  1 .4528018E+07   2540000E+02 -.6490E+07 -.1268E+08   .9985592 -.0332527 -.0421156
T  340  1 .4456316E+07   2540000E+02 -.1758E+07  .7101E+06   .9995477 -.0220345 -.0204677
T  341  1 .4557824E+07   2540000E+02  .1777E+07  .2637E+06   .9993885  .0282583 -.0205940
T  342  1 .4464666E+07   2540000E+02  .5995E+05  .2245E+07   .9992139  .0149660  .0367101
T  343  1 .4490813E+07   2540000E+02  .4564E+07  .3394E+07   .9988916  .0049324  .0468105
T  344  1 .4521002E+07   2540000E+02  .3986E+07  .1128E+08   .9880847  .0835728  .1292446
T  345  1 .4447659E+07   2540000E+02  .9085E+06 -.2209E+07   .9999916  .0040831 -.0003894
T  346  1 .4500463E+07   2540000E+02 -.8886E+05  .1539E+07   .9996020 -.0205753  .0193001
T  347  1 .4500038E+07   2540000E+02 -.2614E+07  .4377E+07   .9994581  .0222901  .0242209
T  348  1 .4468117E+07   2540000E+02  .1756E+07 -.1948E+07   .9995757  .0148057 -.0250849
T  349  1 .4492588E+07   2540000E+02 -.2504E+08 -.6901E+07   .9947811 -.1010501 -.0141187
T  350  1 .4478866E+07   2540000E+02  .4377E+07 -.2871E+07   .9996571  .0251367 -.0073412
T  351  1 .4484348E+07   2540000E+02 -.3215E+07  .5111E+07   .9969574 -.0555636  .0546690
T  352  1 .4530008E+07   2540000E+02  .4114E+07 -.6530E+07   .9948587  .0453177 -.0905680
T  353  1 .4514555E+07   2540000E+02  .5703E+06  .5055E+06   .9996448  .0222742 -.0146331
T  354  1 .4519538E+07   2540000E+02 -.2781E+07  .3165E+07   .9996625 -.0229378  .0121991
T  355  1 .4542923E+07   2540000E+02  .2145E+07  .8394E+07   .9993826  .0148533  .0318400
T  356  1 .4521838E+07   2540000E+02 -.3567E+07 -.1769E+07   .9996156 -.0185338 -.0206204
T  357  1 .4501489E+07   2540000E+02  .1131E+07  .1222E+06   .9995946  .0190204  .0211879
T  358  1 .4445337E+07   2540000E+02 -.4740E+07 -.2772E+07   .9998148 -.0150263 -.0120200
T  359  1 .4500994E+07   2540000E+02  .3637E+07  .7778E+07   .9990754  .0279421  .0326738
T  360  1 .4473853E+07   2540000E+02  .4409E+07  .4706E+07   .9998936 -.0105155  .0101060
T  361  1 .4464072E+07   2540000E+02 -.4341E+07  .4469E+07   .9985223 -.0290154  .0459497
T  362  1 .4530685E+07   2540000E+02  .7302E+07 -.9288E+07   .9961379  .0758326 -.0442574
T  363  1 .4482596E+07   2540000E+02  .5133E+07  .2512E+06   .9993775  .0351852 -.0025785
T  364  1 .4444815E+07   2540000E+02  .8143E+07  .3376E+07   .9953817  .0953966 -.0107129
T  365  1 .4517130E+07   2540000E+02 -.7864E+05 -.1065E+07   .9998491  .0129017 -.0116312
T  366  1 .4492717E+07   2540000E+02  .2190E+07 -.1668E+07   .9996658  .0053857 -.0252857
T  367  1 .4499610E+07   2540000E+02  .1981E+07 -.1237E+07   .9993539  .0308552 -.0184345
T  368  1 .4458317E+07   2540000E+02  .2444E+06  .2596E+07   .9987013  .0418390  .0290715
T  369  1 .4547023E+07   2540000E+02 -.1346E+07  .7436E+06   .9990234 -.0369575  .0242157
T  370  1 .4472485E+07   2540000E+02  .5972E+07  .8952E+07   .9990534  .0223330  .0373308
T  371  1 .4471427E+07   2540000E+02  .4552E+07  .3012E+07   .9996916  .0070526  .0238129
T  372  1 .4441193E+07   2540000E+02  .3219E+07 -.4666E+06   .9996085  .0275567  .0048531
T  373  1 .4510195E+07   2540000E+02  .1872E+08  .1235E+08   .9799480  .1666334  .1092482
T  374  1 .4451333E+07   2540000E+02  .7108E+07  .3086E+07   .9998239  .0128341  .0136899
T  375  1 .4475299E+07   2540000E+02 -.1626E+07 -.4929E+07   .9988303  .0143915 -.0461619
T  376  1 .4479420E+07   2540000E+02  .4492E+07  .4540E+07   .9999316 -.0114079 -.0025663
T  377  1 .4481227E+07   2540000E+02  .5186E+07 -.1076E+07   .9996388  .0263469 -.0053018
T  378  1 .4464293E+07   2540000E+02  .8683E+07 -.1331E+07   .9974711  .0690613 -.0167904
T  379  1 .4530940E+07   2540000E+02  .7934E+07 -.4526E+07   .9992958  .0323583 -.0189940
T  380  1 .4508092E+07   2540000E+02 -.1108E+07  .6003E+07   .9980089 -.0148069  .0613100
T  381  1 .4497409E+07   2540000E+02  .8447E+07 -.3206E+07   .9967275  .0619835 -.0518870
T  382  1 .4553166E+07   2540000E+02 -.4391E+07  .7300E+06   .9990962 -.0368060 -.0212623
T  383  1 .4472082E+07   2540000E+02 -.1431E+07 -.2170E+07   .9999246 -.0109024  .0056561
T  384  1 .4505338E+07   2540000E+02  .4793E+07  .1128E+08   .9962067  .0426293  .0758617
T  385  1 .4412217E+07   2540000E+02  .1000E+07 -.1471E+07   .9997435 -.0117410 -.0193657
T  386  1 .4456232E+07   2540000E+02 -.7339E+07  .9191E+07   .9972350 -.0415429  .0616169
T  387  1 .4503754E+07   2540000E+02 -.3888E+07  .1364E+08   .9963629 -.0414903  .0744276
T  388  1 .4504350E+07   2540000E+02 -.2303E+07  .5756E+06   .9993078  .0280310  .0244567
T  389  1 .4519804E+07   2540000E+02  .8927E+07 -.1900E+08   .9881904  .0533479 -.1436442
T  390  1 .4559707E+07   2540000E+02  .4425E+06 -.2087E+07   .9966330 -.0482268 -.0663082
T  391  1 .4473881E+07   2540000E+02  .4576E+07 -.9887E+06   .9997318  .0151247 -.0175386
T  392  1 .4441943E+07   2540000E+02  .4781E+07 -.1064E+08   .9972333  .0664193 -.0333815
T  393  1 .4533917E+07   2540000E+02 -.3126E+07  .3121E+07   .9994744 -.0043023 -.0321298
T  394  1 .4471466E+07   2540000E+02  .7182E+07  .7414E+07   .9965330  .0429176  .0712742
T  395  1 .4552124E+07   2540000E+02 -.1736E+07 -.2138E+07   .9996856 -.0249844 -.0021226
T  396  1 .4492905E+07   2540000E+02 -.2601E+05 -.6954E+07   .9988774 -.0092847 -.0464504
T  397  1 .4523586E+07   2540000E+02 -.7567E+07  .7046E+07   .9983011 -.0220001  .0539523
T  398  1 .4481370E+07   2540000E+02  .1956E+05  .1609E+07   .9999167 -.0128451 -.0012313
T  399  1 .4498292E+07   2540000E+02  .4640E+07 -.1683E+07   .9984181  .0534097 -.0175697
T  400  1 .4511207E+07   2540000E+02 -.4685E+07  .2002E+06   .9992920 -.0356936  .0118953
T  401  1 .4448256E+07   2540000E+02 -.1370E+08  .2392E+07   .9942164 -.1038955  .0271938
T  402  1 .4443923E+07   2540000E+02 -.2841E+07 -.6809E+06   .9988563 -.0202409 -.0433162
T  403  1 .4486925E+07   2540000E+02  .2419E+06  .3398E+07   .9973665 -.0494983  .0530093
T  404  1 .4449284E+07   2540000E+02  .3770E+07  .1473E+07   .9994164  .0157792  .0302954
T  405  1 .4474483E+07   2540000E+02 -.1343E+07 -.3862E+07   .9994195  .0042019 -.0338098
T  406  1 .4472200E+07   2540000E+02  .3426E+05  .7807E+07   .9989563 -.0246592  .0384484
T  407  1 .4480993E+07   2540000E+02 -.3571E+06  .1326E+07   .9997280  .0230173 -.0037477
T  408  1 .4563538E+07   2540000E+02 -.4747E+07  .3705E+05   .9999575 -.0075789 -.0052513
T  409  1 .4400154E+07   2540000E+02  .9836E+06  .1364E+07   .9998558  .0169523  .0009587
T  410  1 .4495181E+07   2540000E+02  .5810E+07  .5026E+06   .9994447  .0258302  .0210475
T  411  1 .4503065E+07   2540000E+02  .1189E+06  .3310E+07   .9993874  .0186645  .0296049
T  412  1 .4556309E+07   2540000E+02 -.1124E+07  .4392E+07   .9991201  .0081997  .0411307
T  413  1 .4530837E+07   2540000E+02 -.4185E+07  .2582E+07   .9998203 -.0132259 -.0135811
T  414  1 .4460569E+07   2540000E+02  .4811E+07 -.1784E+06   .9992363  .0319834 -.0224482
T  415  1 .4536835E+07   2540000E+02 -.5973E+07 -.4639E+07   .9939873 -.0833349 -.0710253
T  416  1 .4469268E+07   2540000E+02 -.1580E+07  .4760E+07   .9994655 -.0089705  .0314361
T  417  1 .4451796E+07   2540000E+02  .7267E+07 -.1813E+07   .9991331  .0337791 -.0243301
T  418  1 .4543721E+07   2540000E+02 -.1692E+07 -.1435E+07   .9999346 -.0097900 -.0059071
T  419  1 .4432728E+07   2540000E+02  .1079E+08 -.9858E+07   .9982114  .0500548 -.0326876
T  420  1 .4467439E+07   2540000E+02 -.2617E+07  .5400E+06   .9979870 -.0624329 -.0111361
T  421  1 .4536363E+07   2540000E+02  .3718E+07 -.2517E+07   .9991359  .0407550 -.0081554
T  422  1 .4491375E+07   2540000E+02  .5452E+07 -.6279E+07   .9928333  .0816266 -.0872872
T  423  1 .4438352E+07   2540000E+02 -.1030E+07 -.4623E+06   .9996380 -.0240648  .0120338
T  424  1 .4526207E+07   2540000E+02  .1106E+08 -.6459E+07   .9965561  .0612692 -.0558759
T  425  1 .4457275E+07   2540000E+02  .1361E+05 -.2697E+07   .9997557 -.0176739 -.0132748
T  426  1 .4535532E+07   2540000E+02 -.2478E+07  .6372E+05   .9998283 -.0053811  .0177342
T  427  1 .4456492E+07   2540000E+02  .1677E+07  .5910E+06   .9998838 -.0048760  .0144415
T  428  1 .4513727E+07   2540000E+02 -.3605E+06  .1901E+07   .9999759  .0057079  .0039462
T  429  1 .4442197E+07   2540000E+02 -.4132E+07 -.3211E+07   .9983678 -.0506537 -.0263809
T  430  1 .4495436E+07   2540000E+02  .8579E+07 -.1128E+08   .9848863  .1100632 -.1337353
T  431  1 .4454857E+07   2540000E+02 -.3717E+07 -.9345E+06   .9919185 -.1267096 -.0065096
T  432  1 .4501551E+07   2540000E+02  .9762E+06  .6234E+07   .9994577  .0259859  .0202226
T  433  1 .4544699E+07   2540000E+02 -.1005E+07 -.1912E+07   .9994917  .0294341  .0122485
T  434  1 .4493381E+07   2540000E+02  .1116E+08  .1099E+08   .9936439  .0943279  .0614327
T  435  1 .4431065E+07   2540000E+02 -.8452E+06  .2404E+07   .9998381 -.0057486  .0170514
T  436  1 .4538126E+07   2540000E+02  .4009E+07 -.5537E+07   .9981735  .0369354 -.0478063
T  437  1 .4485721E+07   2540000E+02  .1802E+07 -.6075E+07   .9995058  .0169940 -.0264468
T  438  1 .4471859E+07   2540000E+02  .2949E+07 -.1087E+06   .9995932  .0282508 -.0039181
T  439  1 .4461950E+07   2540000E+02  .5653E+07 -.4738E+07   .9993274  .0110039 -.0349816
T  440  1 .4468394E+07   2540000E+02 -.1685E+07 -.1414E+06   .9998665 -.0046787 -.0156566
T  441  1 .4535205E+07   2540000E+02  .7233E+06  .4087E+07   .9999844  .0020958 -.0051785
T  442  1 .4409324E+07   2540000E+02 -.1898E+07  .1002E+07   .9997827 -.0137539 -.0156637
T  443  1 .4488875E+07   2540000E+02 -.2135E+07 -.2713E+07   .9997597 -.0181908 -.0122304
T  444  1 .4479098E+07   2540000E+02  .6228E+07 -.2202E+07   .9991164  .0367469 -.0203959
T  445  1 .4515516E+07   2540000E+02 -.1019E+07  .2598E+07   .9996818  .0190433  .0165405
T  446  1 .4494223E+07   2540000E+02 -.2164E+07  .2589E+07   .9997755 -.0006146  .0211810
T  447  1 .4513737E+07   2540000E+02  .2568E+07 -.2664E+07   .9993668  .0203994 -.0291510
T  448  1 .4492771E+07   2540000E+02  .1638E+07  .9492E+06   .9999010 -.0121686  .0070622
T  449  1 .4480339E+07   2540000E+02  .5154E+07 -.6911E+05   .9994042  .0344530  .0020512
T  450  1 .4516400E+07   2540000E+02 -.1147E+07  .4122E+06   .9994493 -.0277868 -.0181381
T  451  1 .4461293E+07   2540000E+02 -.2307E+06 -.9748E+06   .9998987 -.0140922  .0019991
T  452  1 .4473994E+07   2540000E+02  .6920E+06  .2712E+07   .9996418  .0230787  .0135488
T  453  1 .4455388E+07   2540000E+02 -.7090E+07 -.5392E+06   .9980114 -.0623737  .0090964
T  454  1 .4456028E+07   2540000E+02 -.6496E+07  .3745E+07   .9982261 -.0393514  .0446770
T  455  1 .4492686E+07   2540000E+02  .1447E+07 -.5847E+07   .9970498  .0563370 -.0521329
T  456  1 .4464146E+07   2540000E+02  .4880E+07 -.5593E+07   .9998949 -.0007491  .0144756
T  457  1 .4522691E+07   2540000E+02 -.5647E+07  .4064E+07   .9993607 -.0139979  .0328966
T  458  1 .4497391E+07   2540000E+02  .2108E+06 -.4325E+07   .9998424 -.0033917 -.0174285
T  459  1 .4491163E+07   2540000E+02 -.4324E+06  .2607E+06   .9999883  .0039091 -.0028612
T  460  1 .4465802E+07   2540000E+02  .2370E+07 -.7571E+03   .9996673 -.0049733 -.0253090
T  461  1 .4539173E+07   2540000E+02  .8718E+07 -.5285E+07   .9980029  .0489773 -.0398919
T  462  1 .4480668E+07   2540000E+02 -.1729E+07 -.6989E+07   .9986276  .0003035 -.0523712
T  463  1 .4426165E+07   2540000E+02 -.1355E+07  .1626E+07   .9996806 -.0059574  .0245593
T  464  1 .4506229E+07   2540000E+02  .3695E+07 -.6782E+07   .9974357  .0316315 -.0641982
T  465  1 .4408632E+07   2540000E+02  .7716E+07  .1354E+08   .9963448  .0507366  .0687222
T  466  1 .4472182E+07   2540000E+02  .4030E+07  .9853E+06   .9970216  .0745828 -.0196281
T  467  1 .4490053E+07   2540000E+02  .2910E+07 -.3017E+07   .9999217  .0065071  .0106881
T  468  1 .4522250E+07   2540000E+02 -.8501E+06  .1262E+07   .9998818 -.0064499  .0139556
T  469  1 .4497872E+07   2540000E+02 -.8715E+06  .2458E+06   .9996883  .0130400  .0212902
T  470  1 .4535007E+07   2540000E+02 -.3579E+07  .3425E+07   .9994572  .0327729  .0033502
T  471  1 .4526678E+07   2540000E+02  .4009E+07  .1717E+06   .9999812  .0058960  .0016950
T  472  1 .4506094E+07   2540000E+02 -.2434E+07  .5092E+07   .9991511  .0120520  .0393937
T  473  1 .4480003E+07   2540000E+02  .6470E+07 -.1463E+07   .9979987  .0609217 -.0169449
T  474  1 .4436548E+07   2540000E+02 -.5763E+07  .2898E+07   .9999853 -.0047989 -.0025325
T  475  1 .4469886E+07   2540000E+02 -.5579E+07 -.2986E+07   .9990017 -.0366666 -.0255181
T  476  1 .4526591E+07   2540000E+02 -.4752E+07 -.3244E+07   .9996681 -.0177560 -.0186669
T  477  1 .4482166E+07   2540000E+02 -.3189E+07 -.1217E+07   .9996706 -.0241212  .0087684
T  478  1 .4501428E+07   2540000E+02 -.5335E+07 -.8855E+07   .9984303 -.0028580 -.0559346
T  479  1 .4547748E+07   2540000E+02  .5797E+07  .8139E+07   .9985348  .0517765  .0157324
T  480  1 .4446260E+07   2540000E+02  .1248E+08 -.1278E+07   .9958098  .0812384 -.0419896
T  481  1 .4511564E+07   2540000E+02 -.7662E+07  .9667E+06   .9998294 -.0176200  .0055425
T  482  1 .4471374E+07   2540000E+02  .6653E+07 -.2340E+07   .9978468  .0655651  .0017042
T  483  1 .4508143E+07   2540000E+02 -.1015E+07  .6007E+07   .9968566  .0014032  .0792148
T  484  1 .4473093E+07   2540000E+02  .4243E+07 -.6324E+07   .9986645  .0485548 -.0176550
T  485  1 .4435655E+07   2540000E+02  .2092E+07 -.2865E+07   .9983974 -.0247872  .0508751
