============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 2462  1 .9953580E+07   2540192E-02  .4509E+02  .1827E+02   .9998030  .0173139  .0097008
T 2463  1 .9948400E+07   2540158E-02  .2406E+02  .1102E+02   .9999908  .0003256  .0042705
T 2464  1 .9943664E+07   2540263E-02 -.6283E+01 -.4193E+02   .9999909 -.0035975  .0022818
T 2465  1 .9976040E+07   2540254E-02  .7356E+01 -.3450E+01   .9999987  .0009382  .0013154
T 2466  1 .9946590E+07   2540213E-02  .3138E+02 -.6211E+02   .9999672 -.0077074  .0024788
T 2467  1 .9952024E+07   2540223E-02 -.4940E+03  .6841E+03   .9994062 -.0184055  .0291279
T 2468  1 .9971185E+07   2540130E-02 -.1213E+02 -.3114E+02   .9999882 -.0024061 -.0042121
T 2469  1 .9956719E+07   2540152E-02  .1798E+03  .5043E+02   .9998767  .0155119  .0024392
T 2470  1 .9950436E+07   2540150E-02  .5811E+02  .3710E+02   .9999874  .0043725  .0024745
T 2471  1 .9937622E+07   2540084E-02  .8029E+01 -.2851E+02   .9999945  .0031825 -.0009622
T 2472  1 .9943302E+07   2540242E-02 -.1554E+02 -.9211E+01   .9999844 -.0035593  .0043113
T 2473  1 .9953578E+07   2540225E-02  .3112E+02  .4983E+01   .9999582  .0091068  .0008240
T 2474  1 .9945010E+07   2540195E-02  .1992E+02  .1693E+02   .9999997 -.0000677  .0007659
T 2475  1 .9941220E+07   2540211E-02 -.3319E+02 -.7211E+02   .9999736 -.0021399 -.0069470
T 2476  1 .9954207E+07   2540258E-02  .2308E+02 -.6493E+02   .9999682  .0040611 -.0068667
T 2477  1 .9947145E+07   2540143E-02 -.1753E+02  .5056E+02   .9999775 -.0064975  .0016581
T 2478  1 .9935202E+07   2540154E-02  .1636E+02  .9385E+02   .9999874  .0035934  .0035172
T 2479  1 .9963233E+07   2540207E-02  .8039E+02  .1058E+03   .9998396  .0103025  .0146495
T 2480  1 .9936708E+07   2540036E-02 -.2350E+02 -.6917E+02   .9999929 -.0021685 -.0030837
T 2481  1 .9952712E+07   2540003E-02  .5967E+02  .2416E+02   .9999915  .0040143 -.0009047
T 2482  1 .9963802E+07   2540170E-02 -.6239E+02  .4920E+02   .9999881 -.0048741  .0000860
T 2483  1 .9932264E+07   2540177E-02 -.3213E+02  .5911E+02   .9998709 -.0140233  .0078464
T 2484  1 .9963862E+07   2540258E-02 -.4606E+02  .4077E+02   .9999983 -.0017281 -.0006842
T 2485  1 .9952082E+07   2540125E-02  .8937E+01  .1599E+01   .9999995 -.0004423 -.0008826
T 2486  1 .9966380E+07   2540061E-02 -.1554E+03 -.6125E+02   .9999407 -.0101564 -.0039304
T 2487  1 .9974672E+07   2540062E-02 -.1040E+03 -.1878E+02   .9999646 -.0084146  .0001929
T 2488  1 .9939163E+07   2540087E-02  .2367E+02 -.3574E+02   .9999846  .0055472 -.0000187
T 2489  1 .9928206E+07   2540123E-02 -.1255E+02 -.5895E+01   .9999999  .0002103  .0000108
T 2490  1 .9950114E+07   2540091E-02  .4176E+01  .4259E+02   .9999653  .0024532  .0079665
T 2491  1 .9941555E+07   2540250E-02 -.2584E+02 -.1601E+03   .9997378 -.0123444 -.0192853
T 2492  1 .9962867E+07   2540095E-02  .3280E+02 -.3278E+02   .9999725  .0052160 -.0052808
T 2493  1 .9952148E+07   2540206E-02 -.9194E+02  .3189E+01   .9999866 -.0050536  .0011279
T 2494  1 .9956155E+07   2540142E-02  .1108E+02  .5996E+01   .9999994 -.0000752  .0010783
T 2495  1 .9967609E+07   2540196E-02  .3209E+02 -.1669E+02   .9999937  .0032171  .0014936
T 2496  1 .9947003E+07   2540248E-02  .2083E+02 -.2610E+02   .9999975  .0004767 -.0021724
T 2497  1 .9968736E+07   2540231E-02  .1867E+03 -.8906E+02   .9999374  .0111065 -.0013788
T 2498  1 .9972054E+07   2540211E-02  .2149E+02  .1009E+03   .9999595 -.0011007  .0089351
T 2499  1 .9957344E+07   2540146E-02  .5530E+02  .6185E+02   .9999853  .0045034  .0030208
T 2500  1 .9941245E+07   2540114E-02  .1210E+02 -.3696E+02   .9999998 -.0005291  .0001992
T 2501  1 .9934488E+07   2540196E-02  .3193E+02 -.7038E+01   .9999953  .0027675 -.0013001
T 2502  1 .9957689E+07   2540001E-02  .2196E+02  .3774E+02   .9999610  .0079602  .0038332
T 2503  1 .9948107E+07   2540003E-02  .1269E+03 -.8059E+02   .9999246  .0099972 -.0071311
T 2504  1 .9954179E+07   2540020E-02  .1346E+02 -.3336E+00   .9999944  .0032495 -.0007520
T 2505  1 .9959131E+07   2540165E-02 -.3353E+01  .2105E+02   .9999577  .0030392  .0086851
T 2506  1 .9946612E+07   2540234E-02 -.2225E+03 -.2293E+03   .9999404 -.0062972 -.0089228
T 2507  1 .9945384E+07   2540162E-02  .2213E+02 -.1307E+02   .9999805  .0061257 -.0012334
T 2508  1 .9934400E+07   2540237E-02  .1681E+02 -.5686E+02   .9999774  .0032569 -.0058854
T 2509  1 .9937278E+07   2540028E-02  .6883E+02  .7103E+02   .9999360  .0087697  .0071495
T 2510  1 .9958549E+07   2540221E-02 -.1050E+03  .2175E+03   .9999490  .0036567  .0094170
T 2511  1 .9947237E+07   2540161E-02 -.6440E+02 -.5856E+02   .9999490 -.0066273 -.0076246
T 2512  1 .9946015E+07   2540168E-02  .2670E+02 -.5528E+02   .9999502  .0062690 -.0077691
T 2513  1 .9933567E+07   2540232E-02 -.8754E+02  .1537E+02   .9999678 -.0079259  .0012215
T 2514  1 .9949761E+07   2540022E-02 -.1403E+02 -.7458E+02   .9999419  .0047216 -.0096857
T 2515  1 .9974095E+07   2540116E-02  .1580E+02  .2013E+02   .9999938  .0013839  .0032450
T 2516  1 .9956906E+07   2540030E-02  .1289E+03 -.6098E+02   .9999982  .0016143  .0009814
T 2517  1 .9969209E+07   2540254E-02 -.1802E+03  .2800E+02   .9999381 -.0099460  .0049940
T 2518  1 .9953367E+07   2540212E-02 -.2813E+02  .8975E+01   .9999712 -.0061499  .0044501
T 2519  1 .9956802E+07   2540114E-02 -.4261E+01  .3715E+02   .9999950  .0027941  .0014823
T 2520  1 .9967535E+07   2540063E-02  .1078E+03  .1448E+03   .9999306  .0102138  .0058632
T 2521  1 .9949691E+07   2540175E-02 -.2222E+02  .3510E+02   .9999653  .0080486  .0021481
T 2522  1 .9966449E+07   2540189E-02  .3125E+02 -.3014E+02   .9999763  .0068738  .0004414
T 2523  1 .9953096E+07   2540019E-02  .7384E+01  .9178E+01   .9999922  .0022222  .0032803
T 2524  1 .9969024E+07   2540243E-02 -.3303E+03  .2380E+03   .9995290 -.0242380  .0188232
T 2525  1 .9955181E+07   2540119E-02  .7684E+02  .6997E+01   .9999504  .0097215  .0021657
T 2526  1 .9963116E+07   2540203E-02 -.4956E+02 -.7685E+02   .9999748 -.0014734 -.0069508
T 2527  1 .9971536E+07   2540242E-02  .3447E+02  .1219E+02   .9999964  .0016558  .0021201
T 2528  1 .9942045E+07   2540044E-02 -.3414E+02 -.5428E+02   .9999975 -.0015543 -.0016092
T 2529  1 .9966653E+07   2540139E-02 -.8163E+01 -.1152E+03   .9999811  .0046869 -.0039666
T 2530  1 .9941182E+07   2540094E-02 -.2674E+02  .1247E+02   .9999882 -.0044466 -.0019814
T 2531  1 .9941722E+07   2540234E-02  .1119E+01  .9413E+02   .9999746  .0060354  .0037887
T 2532  1 .9937017E+07   2540066E-02 -.2761E+02 -.4810E+01   .9999911 -.0022776  .0035621
T 2533  1 .9956417E+07   2540143E-02 -.1391E+02 -.4710E+02   .9999961  .0003654 -.0027604
T 2534  1 .9945331E+07   2540141E-02 -.1049E+02 -.5925E+02   .9998947 -.0062121 -.0131181
T 2535  1 .9954717E+07   2540245E-02  .1239E+03  .2156E+02   .9998908  .0131943 -.0066617
T 2536  1 .9944111E+07   2540231E-02 -.4107E+00 -.1664E+02   .9999959 -.0011926 -.0025973
T 2537  1 .9965476E+07   2540241E-02 -.4991E+02 -.1083E+03   .9999544 -.0036310 -.0088362
T 2538  1 .9960336E+07   2540114E-02  .2334E+03 -.5992E+02   .9999240  .0105488 -.0063849
T 2539  1 .9938673E+07   2540100E-02  .2134E+02 -.3875E+02   .9999947  .0029935 -.0012787
T 2540  1 .9930534E+07   2540003E-02  .1071E+03  .1539E+03   .9999703 -.0030516  .0070763
T 2541  1 .9971254E+07   2540261E-02 -.1439E+02  .1982E+02   .9999982 -.0018443  .0004622
T 2542  1 .9935271E+07   2540135E-02 -.3924E+01 -.5859E+02   .9999837 -.0014156 -.0055260
T 2543  1 .9964336E+07   2540236E-02 -.1972E+01  .1176E+03   .9999876 -.0030811  .0039193
T 2544  1 .9935548E+07   2540019E-02  .2635E+03 -.1597E+03   .9995415  .0253383 -.0165740
T 2545  1 .9943852E+07   2540052E-02  .1768E+03 -.2645E+03   .9992824  .0195351 -.0324525
T 2546  1 .9966147E+07   2540175E-02 -.1243E+03 -.2343E+02   .9999534 -.0085748 -.0044304
T 2547  1 .9945810E+07   2540011E-02 -.4757E+02  .3381E+02   .9998738 -.0144450  .0066090
T 2548  1 .9956637E+07   2540225E-02 -.1670E+03  .1053E+03   .9998501 -.0133010  .0110833
T 2549  1 .9957404E+07   2540110E-02  .6945E+02  .6255E+01   .9999811  .0060712  .0009467
T 2550  1 .9939633E+07   2540240E-02 -.9407E+02 -.3257E+02   .9998855 -.0150689  .0013907
T 2551  1 .9951828E+07   2540050E-02 -.1327E+02  .6344E+02   .9999768 -.0020628  .0064911
T 2552  1 .9959887E+07   2540168E-02 -.4942E+02  .2509E+02   .9999987  .0015720  .0002982
T 2553  1 .9933788E+07   2540145E-02  .7087E+02  .4232E+02   .9999560  .0093830  .0002229
T 2554  1 .9945376E+07   2540142E-02  .1205E+02 -.3982E+01   .9999920  .0038024  .0012506
T 2555  1 .9957853E+07   2540035E-02  .9271E+01  .1708E+03   .9999195  .0027330  .0123867
T 2556  1 .9949806E+07   2540108E-02 -.6230E+02 -.6518E+02   .9999719 -.0068539 -.0030522
T 2557  1 .9951889E+07   2540190E-02 -.1205E+02 -.1494E+02   .9999750 -.0046494 -.0053246
T 2558  1 .9961436E+07   2540155E-02  .1533E+02 -.2225E+02   .9999915  .0004523 -.0040879
T 2559  1 .9949374E+07   2540018E-02 -.9063E+02 -.9224E+02   .9999551 -.0069335 -.0064550
T 2560  1 .9938741E+07   2540251E-02 -.1191E+03 -.7533E+02   .9999679 -.0054104 -.0059072
T 2561  1 .9952472E+07   2540077E-02 -.2622E+02 -.8261E+02   .9999992 -.0006356  .0010875
T 2562  1 .9945743E+07   2540052E-02 -.2024E+02 -.1272E+02   .9998383  .0091535  .0154768
T 2563  1 .9949397E+07   2540091E-02  .2270E+02 -.7666E+02   .9999857  .0014725 -.0051349
T 2564  1 .9935031E+07   2540253E-02 -.2843E+02  .3890E+02   .9999878 -.0029142  .0039765
T 2565  1 .9942469E+07   2540216E-02  .4417E+02 -.1745E+03   .9999299 -.0035891 -.0112840
T 2566  1 .9943930E+07   2540153E-02  .1388E+02  .1339E+02   .9999989  .0012602 -.0007496
T 2567  1 .9952777E+07   2540131E-02 -.3341E+03  .9877E+03   .9989165 -.0156224  .0438378
T 2568  1 .9945263E+07   2540230E-02  .4542E+02  .4928E+02   .9999510  .0049359  .0085759
T 2569  1 .9978074E+07   2540057E-02 -.9889E+01 -.1767E+02   .9999999  .0001863  .0000776
T 2570  1 .9952168E+07   2540152E-02 -.3391E+02 -.3988E+02   .9999633 -.0026619 -.0081445
T 2571  1 .9945997E+07   2540005E-02  .5928E+02  .7858E+02   .9999592  .0051866  .0074012
T 2572  1 .9958985E+07   2540068E-02  .2572E+02  .5718E+02   .9999803  .0011705  .0061604
T 2573  1 .9940359E+07   2540070E-02 -.7444E+02 -.3879E+02   .9999934 -.0036219  .0002498
T 2574  1 .9940508E+07   2540113E-02 -.5971E+01 -.3658E+02   .9999963  .0011426 -.0024685
T 2575  1 .9935104E+07   2540251E-02  .1640E+02  .1700E+02   .9999942 -.0001650  .0034149
T 2576  1 .9952224E+07   2540041E-02 -.1385E+03  .3125E+02   .9999436 -.0088814  .0058277
T 2577  1 .9969011E+07   2540225E-02 -.1484E+02  .3567E+02   .9999955 -.0019276  .0022913
T 2578  1 .9960875E+07   2540131E-02 -.2619E+02 -.3003E+02   .9999908 -.0014169 -.0040364
T 2579  1 .9944680E+07   2540137E-02  .2053E+02 -.1472E+01   .9999942  .0019005 -.0028385
T 2580  1 .9955053E+07   2540264E-02  .4504E+02  .3207E+02   .9999578  .0073713  .0054888
T 2581  1 .9951783E+07   2540114E-02 -.1686E+02  .2500E+02   .9999980  .0001576  .0020167
T 2582  1 .9969639E+07   2540103E-02  .4620E+02  .5838E+02   .9999980  .0018679 -.0006981
T 2583  1 .9927521E+07   2540218E-02  .1899E+02 -.3915E+02   .9999841 -.0017744 -.0053540
T 2584  1 .9942898E+07   2540221E-02 -.1110E+03  .2973E+02   .9999830 -.0058221  .0004254
T 2585  1 .9946581E+07   2540189E-02  .6356E+02  .8119E+01   .9999924  .0038360  .0006938
T 2586  1 .9965973E+07   2540236E-02  .1456E+03 -.6759E+02   .9999159  .0108469 -.0071032
T 2587  1 .9971338E+07   2540194E-02 -.1405E+02  .2107E+02   .9999978 -.0016698 -.0012652
T 2588  1 .9945106E+07   2540095E-02  .6419E+01 -.1246E+03   .9999245  .0021975 -.0120876
T 2589  1 .9948156E+07   2540141E-02  .1030E+02  .1278E+03   .9999664  .0032617  .0075201
T 2590  1 .9952012E+07   2540068E-02  .1099E+03  .2756E+02   .9999548  .0093991  .0014452
T 2591  1 .9954445E+07   2540255E-02 -.2874E+02 -.1528E+03   .9999436 -.0021124 -.0104043
T 2592  1 .9964698E+07   2540174E-02  .8606E+02 -.6392E+01   .9998323  .0181847 -.0021717
T 2593  1 .9945613E+07   2540186E-02 -.1098E+02  .2770E+01   .9999895 -.0039589 -.0023089
T 2594  1 .9945723E+07   2540039E-02  .1141E+02  .8580E+01   .9998986 -.0075605  .0120678
T 2595  1 .9960620E+07   2540017E-02 -.2184E+02  .3353E+02   .9999884 -.0025058  .0041186
T 2596  1 .9942924E+07   2540215E-02 -.2614E+03 -.4853E+03   .9995806 -.0130548 -.0258496
T 2597  1 .9956607E+07   2540213E-02 -.1646E+03 -.3911E+01   .9999533 -.0087349  .0041292
T 2598  1 .9953721E+07   2540114E-02  .5179E+02 -.1225E+03   .9999695  .0028589 -.0072750
T 2599  1 .9966975E+07   2540213E-02 -.5311E+02 -.6090E+01   .9999912 -.0030558 -.0028886
T 2600  1 .9946387E+07   2540003E-02  .3645E+02  .3931E+02   .9999895  .0033023  .0031625
T 2601  1 .9943775E+07   2540047E-02 -.7116E+02  .7084E+02   .9999269 -.0066026  .0101320
T 2602  1 .9961188E+07   2540253E-02 -.5152E+02 -.7880E+02   .9999315 -.0077593 -.0087663
T 2603  1 .9944943E+07   2540201E-02 -.1351E+03 -.7856E+02   .9999456 -.0095246 -.0042531
T 2604  1 .9963380E+07   2540121E-02  .1485E+01  .9675E+01   .9999961  .0021851  .0017345
T 2605  1 .9950330E+07   2540038E-02  .1058E+02  .3901E+01   .9999904 -.0035212 -.0025904
T 2606  1 .9943851E+07   2540122E-02  .4974E+02  .2593E+02   .9999100  .0134127  .0002089
T 2607  1 .9959485E+07   2540075E-02  .4265E+02  .3117E+01   .9999629  .0083520  .0020903
T 2608  1 .9957925E+07   2540249E-02  .1270E+03 -.8117E+02   .9999884 -.0004769 -.0047909
T 2609  1 .9937218E+07   2540195E-02  .3217E+02  .6360E+02   .9999952 -.0010328  .0029062
T 2610  1 .9970307E+07   2540092E-02 -.3183E+02  .2336E+02   .9999904 -.0041446  .0014309
T 2611  1 .9966774E+07   2540186E-02 -.5339E+01  .8738E+01   .9999988 -.0008444  .0012887
T 2612  1 .9924861E+07   2540181E-02 -.1598E+02  .1807E+02   .9999881 -.0035358  .0033742
T 2613  1 .9955165E+07   2540219E-02  .6336E+02 -.7565E+01   .9999971 -.0019969  .0013350
T 2614  1 .9953874E+07   2540004E-02 -.5626E+02 -.3036E+02   .9999821 -.0053246 -.0027118
T 2615  1 .9951505E+07   2540226E-02 -.2201E+02 -.1098E+02   .9999736 -.0057524 -.0044408
T 2616  1 .9971485E+07   2540179E-02 -.4767E+01  .3952E+02   .9999751 -.0042218 -.0056489
T 2617  1 .9950944E+07   2540055E-02 -.1948E+02  .4443E+01   .9999944 -.0022937 -.0024271
T 2618  1 .9925933E+07   2540222E-02  .3980E+02 -.3542E+01   .9999960 -.0001261 -.0028113
T 2619  1 .9949123E+07   2540127E-02 -.2819E+02 -.3396E+02   .9999971 -.0014876 -.0019149
T 2620  1 .9941942E+07   2540083E-02  .2788E+02  .7617E+02   .9999797  .0002232  .0063686
T 2621  1 .9953723E+07   2540090E-02 -.2441E+02 -.2693E+02   .9999884 -.0044014  .0019400
T 2622  1 .9958070E+07   2540232E-02  .1002E+03  .7114E+02   .9998864  .0090251  .0120749
T 2623  1 .9950431E+07   2540248E-02  .1654E+03  .7400E+02   .9999419  .0103201  .0031117
T 2624  1 .9958996E+07   2540210E-02  .4027E+02 -.1474E+02   .9999454  .0103538  .0014356
T 2625  1 .9943511E+07   2540224E-02  .7392E+02  .7931E+01   .9999530  .0092207 -.0029867
T 2626  1 .9961985E+07   2540120E-02 -.8145E+02  .1202E+01   .9999477 -.0100409 -.0019404
T 2627  1 .9955374E+07   2540231E-02  .5692E+02 -.3022E+01   .9999934  .0022449  .0028728
T 2628  1 .9955496E+07   2540242E-02 -.1656E+02  .1227E+02   .9999978  .0020723  .0002970
T 2629  1 .9937806E+07   2540217E-02 -.2828E+02 -.1158E+03   .9999557 -.0036746 -.0086676
T 2630  1 .9961823E+07   2540169E-02  .1732E+02  .2003E+03   .9998805 -.0004141  .0154519
T 2631  1 .9969111E+07   2540034E-02 -.5775E+02 -.5197E+02   .9999434 -.0015271 -.0105266
T 2632  1 .9951999E+07   2540043E-02 -.4436E+02  .7818E+01   .9999957 -.0023799  .0017123
T 2633  1 .9948952E+07   2540257E-02 -.1351E+03  .1229E+03   .9999262 -.0025986  .0118675
T 2634  1 .9950719E+07   2540203E-02 -.4484E+01  .4399E+02   .9999828  .0057932  .0009447
T 2635  1 .9932184E+07   2540018E-02  .2497E+00 -.2365E+02   .9999966 -.0021494 -.0015008
T 2636  1 .9967597E+07   2540230E-02  .6310E+01  .3015E+02   .9999958  .0012389  .0026306
T 2637  1 .9939200E+07   2540231E-02  .3596E+02  .1253E+03   .9999420  .0020442  .0105777
T 2638  1 .9957521E+07   2540096E-02  .1193E+02  .5781E+01   .9999932  .0033285  .0015784
T 2639  1 .9948600E+07   2540226E-02  .3280E+01 -.5310E+01   .9999997  .0002361 -.0006709
T 2640  1 .9959141E+07   2540171E-02  .2686E+02 -.9078E+02   .9999740  .0030295 -.0065419
T 2641  1 .9928352E+07   2540152E-02  .6978E+02 -.8878E+02   .9999641  .0082212 -.0020700
T 2642  1 .9941881E+07   2540229E-02 -.1630E+02  .8419E+02   .9999712  .0001753  .0075858
T 2643  1 .9966158E+07   2540226E-02  .1031E+02 -.3072E+02   .9999926 -.0016160  .0034955
T 2644  1 .9935523E+07   2540064E-02 -.5877E+02 -.5967E+02   .9999888 -.0028643 -.0037653
T 2645  1 .9922399E+07   2540023E-02 -.7974E+02  .8155E+00   .9999757 -.0069675  .0000453
T 2646  1 .9952207E+07   2540254E-02 -.6295E+02  .1314E+02   .9999937 -.0022942  .0027264
T 2647  1 .9967091E+07   2540061E-02 -.4391E+00 -.2292E+01   .9999998  .0003253 -.0006019
T 2648  1 .9955774E+07   2540250E-02 -.2607E+02  .3192E+02   .9999715 -.0041777  .0062888
T 2649  1 .9957788E+07   2540258E-02 -.7486E+02  .4516E+02   .9999336 -.0050905  .0103401
T 2650  1 .9945055E+07   2540009E-02 -.4094E+02  .1883E+02   .9999597 -.0053620  .0072042
T 2651  1 .9936719E+07   2540038E-02  .7910E+02  .3298E+01   .9999928  .0037274 -.0007608
T 2652  1 .9958850E+07   2540192E-02  .1357E+02  .7209E+02   .9999274  .0084950  .0085515
T 2653  1 .9945138E+07   2540171E-02 -.3864E+02  .1325E+03   .9998433 -.0050725  .0169602
T 2654  1 .9962734E+07   2540082E-02 -.4861E+02  .4440E+02   .9999960 -.0012277  .0025625
T 2655  1 .9948860E+07   2540242E-02  .3146E+02  .9292E+02   .9999789  .0018886  .0062138
T 2656  1 .9947876E+07   2540152E-02 -.5833E+02  .1895E+03   .9998818 -.0001868  .0153758
T 2657  1 .9935140E+07   2540232E-02  .5607E+02  .2608E+02   .9999783  .0043050  .0049875
T 2658  1 .9952493E+07   2540059E-02 -.7255E+01  .5049E+02   .9999261 -.0114665  .0040341
T 2659  1 .9956492E+07   2540244E-02  .2810E+02  .3409E+02   .9999936  .0034627  .0008620
T 2660  1 .9946846E+07   2540262E-02 -.6551E+01  .6065E+01   .9999951 -.0030548 -.0006264
T 2661  1 .9951482E+07   2540163E-02  .3368E+02  .1356E+03   .9999545  .0065587  .0069272
T 2662  1 .9954476E+07   2540187E-02  .4621E+02 -.3703E+02   .9999907  .0028474 -.0032276
T 2663  1 .9948398E+07   2540246E-02  .4419E+02  .1929E+02   .9998973  .0124321 -.0071312
T 2664  1 .9957087E+07   2540223E-02  .1334E+03  .2065E+03   .9998969  .0123796  .0072703
T 2665  1 .9942402E+07   2540033E-02 -.2172E+04  .5935E+03   .9936437 -.1085377  .0298629
T 2666  1 .9933890E+07   2540012E-02  .1469E+02  .4333E+02   .9999912  .0012381  .0039981
T 2667  1 .9943323E+07   2540098E-02 -.1004E+02 -.1462E+02   .9999936 -.0011915 -.0033652
T 2668  1 .9976934E+07   2540044E-02  .2687E+02 -.6687E+02   .9999812  .0035434 -.0050026
T 2669  1 .9973173E+07   2540245E-02  .1408E+02  .3264E+02   .9999993  .0010361  .0006264
T 2670  1 .9940208E+07   2540007E-02 -.3849E+02 -.3880E+01   .9999974 -.0020080 -.0011113
T 2671  1 .9946984E+07   2540121E-02  .3535E+02  .1112E+02   .9999975 -.0010379 -.0019942
T 2672  1 .9943015E+07   2540023E-02 -.3422E+02  .4124E+02   .9999873  .0019768  .0046417
T 2673  1 .9968397E+07   2540059E-02 -.3601E+02 -.1070E+02   .9999622 -.0084989  .0018207
T 2674  1 .9943801E+07   2540172E-02 -.4223E+02 -.7087E+02   .9998863 -.0104089  .0109151
T 2675  1 .9941266E+07   2540248E-02  .1670E+02  .8647E+02   .9999579  .0052349  .0075343
T 2676  1 .9965033E+07   2540094E-02  .3697E+02 -.1320E+03   .9998088  .0110102 -.0161569
T 2677  1 .9955809E+07   2540075E-02  .5364E+02 -.1743E+03   .9994767  .0154097 -.0284409
T 2678  1 .9968373E+07   2540183E-02  .2269E+03 -.6743E+00   .9995696  .0293358  .0002191
T 2679  1 .9942553E+07   2540129E-02  .8787E+02  .9517E+02   .9998861  .0092867  .0118937
T 2680  1 .9943587E+07   2540230E-02 -.7452E+01  .1152E+03   .9999415 -.0026302  .0104881
T 2681  1 .9932716E+07   2540039E-02  .1830E+01 -.2771E+02   .9999830  .0004399 -.0058116
T 2682  1 .9969304E+07   2540126E-02  .8676E+02  .5005E+01   .9992022  .0289283 -.0275346
T 2683  1 .9940400E+07   2540092E-02  .6169E+02 -.4801E+01   .9999685  .0077320 -.0018008
T 2684  1 .9947901E+07   2540131E-02 -.3720E+02 -.1941E+02   .9999531 -.0079970 -.0054593
T 2685  1 .9942944E+07   2540225E-02 -.1515E+03  .9309E+01   .9997040 -.0240108 -.0039145
T 2686  1 .9941795E+07   2540175E-02  .6901E+02 -.2584E+02   .9999674  .0077136 -.0023967
T 2687  1 .9981554E+07   2540049E-02 -.2043E+02  .6851E+02   .9999832 -.0050575  .0028250
T 2688  1 .9922073E+07   2540109E-02 -.3008E+02  .2746E+02   .9999871 -.0037136  .0034520
T 2689  1 .9971298E+07   2540023E-02  .4935E+02 -.1744E+01   .9999863 -.0051763  .0008130
T 2690  1 .9961457E+07   2540224E-02 -.2385E+01  .6486E+02   .9999828  .0023274  .0053776
T 2691  1 .9955474E+07   2540140E-02 -.1105E+02  .3617E+02   .9999924 -.0032258  .0021959
T 2692  1 .9954865E+07   2540194E-02  .6961E+01  .3022E+01   .9999983  .0012532 -.0013885
T 2693  1 .9958045E+07   2540177E-02  .2705E+02  .5970E+02   .9999744 -.0014956  .0070032
T 2694  1 .9940567E+07   2540125E-02  .4807E+02 -.5939E+02   .9999655  .0004029 -.0082943
T 2695  1 .9948149E+07   2540059E-02 -.2895E+02  .3558E+02   .9999997 -.0002121  .0007260
T 2696  1 .9956299E+07   2540006E-02  .1060E+03  .9711E+02   .9999649  .0034583  .0076261
T 2697  1 .9951371E+07   2540121E-02 -.3690E+02  .1151E+02   .9999848 -.0024674 -.0049340
T 2698  1 .9970797E+07   2540200E-02  .2626E+01 -.9047E+01   .9998885 -.0139226  .0054034
T 2699  1 .9945642E+07   2540034E-02 -.3389E+03 -.2925E+02   .9998183 -.0190275 -.0011761
