============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T14697  1 .4953361E+07   2540189E-02 -.3249E+02  .5450E+02   .9999899 -.0030847  .0032814
T14698  1 .4923023E+07   2540246E-02  .2026E+03  .2259E+02   .9996060  .0279767 -.0022657
T14699  1 .4908548E+07   2540251E-02  .1398E+02 -.2337E+02   .9999719  .0025724 -.0070451
T14700  1 .4899454E+07   2540192E-02  .2745E+02  .3131E+02   .9999979  .0007833 -.0018839
T14701  1 .4942388E+07   2540212E-02 -.1994E+02 -.1217E+02   .9999931 -.0037051 -.0000597
T14702  1 .4898250E+07   2540258E-02  .2106E+02  .1197E+03   .9996811  .0233675  .0095782
T14703  1 .4906655E+07   2540184E-02 -.4788E+01 -.5579E+02   .9999400 -.0001159 -.0109500
T14704  1 .4918954E+07   2540263E-02 -.1033E+03 -.1490E+03   .9996404 -.0188913 -.0190331
T14705  1 .4899636E+07   2540177E-02  .7889E+02  .5457E+02   .9999362  .0067015  .0090975
T14706  1 .4922015E+07   2540078E-02 -.3913E+02  .5256E+02   .9999505 -.0032204  .0094176
T14707  1 .4937221E+07   2540006E-02 -.4020E+00  .1596E+03   .9999464 -.0057178  .0086296
T14708  1 .4926048E+07   2540215E-02  .9989E+02  .2193E+02   .9998698  .0161272  .0005832
T14709  1 .4932792E+07   2540149E-02 -.2390E+03  .1087E+03   .9997392 -.0220123  .0060870
T14710  1 .4919393E+07   2540140E-02 -.3435E+03  .4620E+02   .9998386 -.0171388  .0053915
T14711  1 .4923194E+07   2540077E-02 -.2135E+03  .1560E+03   .9995987 -.0246152  .0140155
T14712  1 .4931815E+07   2540031E-02  .3472E+02 -.7905E+01   .9999871  .0040386 -.0030707
T14713  1 .4922556E+07   2540094E-02 -.2776E+02 -.4546E+02   .9999955 -.0021812  .0020491
T14714  1 .4903962E+07   2540029E-02  .1173E+03 -.1656E+03   .9999517  .0001877 -.0098232
T14715  1 .4912627E+07   2540034E-02 -.5807E+02 -.1944E+03   .9998844 -.0036233 -.0147688
T14716  1 .4925180E+07   2540143E-02 -.5507E+01  .4027E+02   .9999967 -.0016048  .0020280
T14717  1 .4909481E+07   2540181E-02  .1476E+03 -.2211E+03   .9996210  .0174303 -.0213060
T14718  1 .4938806E+07   2540189E-02 -.1524E+03 -.1396E+03   .9998197 -.0148879 -.0117857
T14719  1 .4930890E+07   2540152E-02  .5990E+02 -.4481E+02   .9999606  .0026892 -.0084576
T14720  1 .4946739E+07   2540207E-02  .1199E+03 -.2899E+02   .9997835  .0207219 -.0018819
T14721  1 .4939501E+07   2540130E-02  .1449E+03  .5539E+02   .9998407  .0178438 -.0004551
T14722  1 .4922289E+07   2540004E-02  .1329E+03  .1963E+03   .9998011  .0048308  .0193484
T14723  1 .4946233E+07   2540254E-02  .3053E+02  .1038E+03   .9998716  .0028388  .0157704
T14724  1 .4936754E+07   2540258E-02  .5796E+02 -.1409E+03   .9998245  .0153341 -.0107624
T14725  1 .4919533E+07   2540035E-02 -.1557E+03  .9105E+02   .9991650 -.0355068  .0202149
T14726  1 .4918031E+07   2540219E-02  .1826E+02  .1641E+01   .9999833  .0047636 -.0032626
T14727  1 .4911706E+07   2540010E-02  .1331E+03  .1988E+03   .9997343  .0109864  .0202637
T14728  1 .4915490E+07   2540263E-02 -.3641E+02 -.1749E+03   .9999301 -.0037593 -.0112099
T14729  1 .4931902E+07   2540147E-02  .8857E+02 -.2633E+02   .9999277 -.0034338 -.0115219
T14730  1 .4928389E+07   2540245E-02 -.4440E+02 -.1625E+03   .9998791 -.0155430  .0003965
T14731  1 .4931259E+07   2540136E-02  .1489E+03 -.2015E+03   .9999103  .0107289 -.0080199
T14732  1 .4914523E+07   2540103E-02 -.6536E+01  .8515E+02   .9999838 -.0005291  .0056672
T14733  1 .4911792E+07   2540263E-02 -.1490E+03 -.1794E+03   .9996947 -.0114234 -.0219098
T14734  1 .4922685E+07   2540074E-02  .8114E+02  .5814E+02   .9999445  .0097842  .0039063
T14735  1 .4918367E+07   2540041E-02 -.4218E+02  .2327E+02   .9999017 -.0140225  .0001956
T14736  1 .4929058E+07   2540170E-02 -.3641E+02  .2728E+02   .9999680 -.0063183  .0049084
T14737  1 .4938345E+07   2540237E-02 -.4772E+02 -.1608E+02   .9998334 -.0177765 -.0041495
T14738  1 .4913995E+07   2540154E-02  .4260E+02  .2247E+02   .9999978 -.0016207  .0013546
T14739  1 .4925567E+07   2540239E-02 -.2389E+02  .1153E+02   .9998737 -.0039968 -.0153835
T14740  1 .4905516E+07   2540224E-02  .3082E+02 -.8005E+02   .9999986 -.0009434  .0013802
T14741  1 .4908263E+07   2540020E-02  .5062E+02  .2483E+02   .9999969 -.0004129  .0024618
T14742  1 .4917357E+07   2540216E-02  .6195E+02 -.8146E+02   .9999728  .0037032 -.0063809
T14743  1 .4918564E+07   2540059E-02  .9612E+01  .4665E+02   .9998809  .0027050  .0151915
T14744  1 .4915221E+07   2540092E-02  .2409E+02  .5471E+01   .9999204  .0088849  .0089604
T14745  1 .4914209E+07   2540197E-02  .2504E+02  .4772E+02   .9999718  .0064461  .0038619
T14746  1 .4947744E+07   2540106E-02 -.1832E+03  .1795E+02   .9999464 -.0103442  .0004977
T14747  1 .4914482E+07   2540250E-02 -.4298E+03 -.2413E+03   .9992784 -.0373198 -.0070580
T14748  1 .4921519E+07   2540140E-02 -.1800E+02  .6902E+02   .9998660 -.0114919  .0116574
T14749  1 .4935342E+07   2540243E-02  .1671E+03  .9177E+02   .9999574  .0079155  .0047415
T14750  1 .4942124E+07   2540058E-02 -.7316E+02  .1067E+03   .9998828 -.0082086  .0129253
T14751  1 .4922495E+07   2540149E-02  .5340E+02 -.8247E+02   .9996701  .0167696 -.0194525
T14752  1 .4938043E+07   2540043E-02  .9973E+01 -.2003E+02   .9999860  .0010079 -.0051964
T14753  1 .4935742E+07   2540156E-02  .1473E+02 -.2929E+02   .9999849 -.0052016 -.0017739
T14754  1 .4920922E+07   2540263E-02 -.7067E+02 -.8232E+00   .9999937 -.0032409  .0014650
T14755  1 .4932828E+07   2540120E-02  .1088E+03  .3030E+02   .9998522  .0158287  .0067091
T14756  1 .4923504E+07   2540191E-02 -.6203E+02  .3987E+02   .9999548 -.0070799  .0063443
T14757  1 .4928132E+07   2540128E-02 -.1018E+03 -.7690E+02   .9999104 -.0074036 -.0111513
T14758  1 .4914176E+07   2540193E-02 -.1409E+02 -.1057E+02   .9999741 -.0015085  .0070374
T14759  1 .4928514E+07   2540055E-02 -.6299E+02  .4418E+02   .9998356 -.0144343  .0109777
T14760  1 .4926247E+07   2540200E-02  .2246E+02 -.2840E+02   .9999880  .0048897  .0000513
T14761  1 .4896107E+07   2540053E-02  .3269E+02 -.4512E+02   .9998639 -.0066861 -.0150794
T14762  1 .4924247E+07   2540002E-02  .1379E+03  .9359E+02   .9999885  .0044898  .0017043
T14763  1 .4914684E+07   2540254E-02 -.3143E+01 -.1054E+03   .9995644 -.0192047  .0224113
T14764  1 .4910448E+07   2540085E-02  .2567E+02 -.4893E+01   .9999663  .0079051 -.0022125
T14765  1 .4925036E+07   2540137E-02 -.1940E+03  .8217E+02   .9998303 -.0183713  .0013589
T14766  1 .4931016E+07   2540163E-02  .1577E+03  .5744E+02   .9996548  .0258364  .0047605
T14767  1 .4919653E+07   2540149E-02  .1050E+03  .3137E+02   .9999017  .0122024  .0069053
T14768  1 .4925442E+07   2540231E-02 -.1806E+02 -.1480E+02   .9999060  .0081943 -.0109938
T14769  1 .4931961E+07   2540231E-02  .4778E+01  .1032E+03   .9997946  .0005384  .0202606
T14770  1 .4902732E+07   2540183E-02  .6147E+02  .4344E+01   .9999240  .0123192  .0004254
T14771  1 .4933030E+07   2540195E-02 -.1502E+02 -.2012E+02   .9999569 -.0003443 -.0092815
T14772  1 .4928890E+07   2540206E-02 -.1796E+02  .8089E+01   .9999905 -.0033436  .0027886
T14773  1 .4912624E+07   2540207E-02  .4164E+02  .1172E+03   .9997410  .0174328  .0146328
T14774  1 .4924735E+07   2540072E-02 -.3064E+02  .4391E+02   .9998899  .0067519  .0132150
T14775  1 .4921874E+07   2540226E-02  .3948E+02  .5750E+02   .9996792 -.0239231 -.0083215
T14776  1 .4946712E+07   2540253E-02 -.5063E+02 -.3548E+02   .9999734 -.0046666 -.0056120
T14777  1 .4933428E+07   2540227E-02  .7679E+02  .1030E+02   .9999606  .0051330  .0072369
T14778  1 .4903725E+07   2540081E-02 -.1478E+03 -.1165E+03   .9998114 -.0104443 -.0163731
T14779  1 .4926211E+07   2540079E-02  .1410E+03 -.3008E+02   .9999328  .0115922 -.0002822
T14780  1 .4930141E+07   2540064E-02  .6869E+02  .1365E+03   .9998923  .0074779  .0126242
T14781  1 .4929033E+07   2540128E-02  .1394E+02  .1284E+03   .9999202 -.0021635  .0124471
T14782  1 .4911493E+07   2540137E-02 -.5934E+02 -.7121E+02   .9999959 -.0021765 -.0018405
T14783  1 .4934759E+07   2540175E-02 -.1248E+02 -.1074E+02   .9999944 -.0031037 -.0012751
T14784  1 .4912839E+07   2540142E-02  .1099E+03  .1447E+02   .9992192  .0301243 -.0255640
T14785  1 .4933823E+07   2540198E-02 -.8920E+01 -.8097E+02   .9999535 -.0010937 -.0095815
T14786  1 .4900200E+07   2540030E-02  .8199E+02 -.2795E+03   .9997969  .0034911 -.0198504
T14787  1 .4932460E+07   2540259E-02 -.5996E+02  .5651E+02   .9999992 -.0004394  .0012077
T14788  1 .4924253E+07   2540144E-02 -.2836E+02  .2844E+02   .9999638 -.0064337  .0055694
T14789  1 .4933743E+07   2540238E-02  .2450E+03 -.1035E+03   .9993424  .0349736 -.0095706
T14790  1 .4919814E+07   2540104E-02 -.1287E+03 -.1572E+02   .9999086 -.0132718 -.0025639
T14791  1 .4916315E+07   2540126E-02  .6050E+02  .1108E+03   .9999337  .0111338  .0029358
T14792  1 .4934982E+07   2540119E-02 -.4201E+02 -.7549E+02   .9999111 -.0132090 -.0018362
T14793  1 .4917195E+07   2540222E-02  .4495E+01  .1369E+02   .9999884  .0037603  .0030264
T14794  1 .4918781E+07   2540046E-02  .4172E+02  .1257E+02   .9995161  .0142549 -.0276483
T14795  1 .4918248E+07   2540099E-02  .4366E+02 -.1842E+01   .9999418  .0101188  .0037454
T14796  1 .4926971E+07   2540110E-02  .3128E+02  .3101E+02   .9999856  .0045959  .0027803
T14797  1 .4918558E+07   2540213E-02 -.1190E+03 -.7693E+02   .9998647 -.0153208 -.0059933
T14798  1 .4927380E+07   2540012E-02 -.7976E+01  .3382E+02   .9999901  .0042713  .0012698
T14799  1 .4922194E+07   2540161E-02 -.4666E+02  .2727E+02   .9999687 -.0065209  .0044828
T14800  1 .4925689E+07   2540226E-02 -.2348E+03  .8452E+02   .9996170 -.0275383  .0027219
T14801  1 .4934789E+07   2540041E-02 -.1480E+03  .2694E+02   .9999008 -.0140047  .0014755
T14802  1 .4913441E+07   2540181E-02 -.4157E+00  .3072E+02   .9999659  .0015333  .0081182
T14803  1 .4927917E+07   2540240E-02 -.1633E+03 -.1156E+03   .9998698 -.0122423 -.0105168
T14804  1 .4930039E+07   2540150E-02  .1893E+03 -.1885E+03   .9998750  .0137422 -.0078134
T14805  1 .4929003E+07   2540176E-02  .2749E+02 -.2060E+03   .9975811  .0226289 -.0657261
T14806  1 .4942343E+07   2540222E-02 -.9871E+02  .1118E+03   .9999146 -.0120664  .0050271
T14807  1 .4933954E+07   2540022E-02 -.5818E+02 -.4185E+02   .9998498 -.0133139 -.0110985
T14808  1 .4905033E+07   2540130E-02  .5832E+01  .2042E+03   .9997665 -.0064380  .0206271
T14809  1 .4917791E+07   2540222E-02 -.1585E+03 -.3014E+02   .9998435 -.0173178 -.0036270
T14810  1 .4925818E+07   2540181E-02 -.4902E+02  .2121E+02   .9999761  .0000889  .0069155
T14811  1 .4938977E+07   2540121E-02  .4749E+01 -.5649E+02   .9998596  .0026315 -.0165480
T14812  1 .4928182E+07   2540177E-02 -.3664E+02  .1136E+02   .9999964 -.0009061  .0025137
T14813  1 .4902589E+07   2540204E-02 -.8343E+01  .1479E+03   .9997486  .0013042  .0223825
T14814  1 .4916483E+07   2540072E-02  .2831E+02  .2735E+02   .9999766 -.0005478  .0068237
T14815  1 .4909122E+07   2540241E-02  .1029E+02 -.5205E+02   .9999850 -.0000887  .0054827
T14816  1 .4924391E+07   2540102E-02 -.1222E+03  .5712E+02   .9999466 -.0100586  .0023701
T14817  1 .4931353E+07   2540162E-02  .6436E+02 -.8611E+02   .9999861  .0028233 -.0044485
T14818  1 .4919220E+07   2540055E-02  .3211E+02 -.7602E+02   .9999604  .0075723  .0046822
T14819  1 .4918660E+07   2540054E-02  .2399E+02 -.1013E+03   .9998454  .0174983  .0017494
T14820  1 .4933900E+07   2540050E-02 -.2118E+02 -.1146E+03   .9999564  .0085877 -.0036601
T14821  1 .4914789E+07   2540245E-02  .6695E+02  .1745E+02   .9998823  .0150500  .0029720
T14822  1 .4920498E+07   2540034E-02 -.3078E+02 -.6243E+02   .9998607 -.0029052 -.0164371
T14823  1 .4940482E+07   2540240E-02  .5426E+02 -.1937E+03   .9994303  .0084708 -.0326700
T14824  1 .4924265E+07   2540236E-02 -.4666E+02 -.1404E+02   .9999383 -.0110043 -.0014880
T14825  1 .4935927E+07   2540042E-02 -.3117E+03  .1057E+03   .9998468 -.0154033  .0083131
T14826  1 .4915838E+07   2540146E-02  .9326E+02 -.4986E+02   .9998495  .0163837 -.0056989
T14827  1 .4921355E+07   2540103E-02  .6837E+02  .9680E+02   .9997071  .0166307  .0175812
T14828  1 .4896629E+07   2540251E-02  .2839E+03  .1743E+03   .9998533  .0015863  .0170519
T14829  1 .4904711E+07   2540237E-02 -.8542E+02 -.3741E+02   .9999963 -.0025543 -.0009562
T14830  1 .4927968E+07   2540160E-02  .5130E+02  .5110E+02   .9999523  .0059756  .0077223
T14831  1 .4914957E+07   2540179E-02 -.2355E+02  .1129E+03   .9999401 -.0047101 -.0098765
T14832  1 .4925740E+07   2540176E-02  .8966E+02  .3451E+02   .9999807  .0017479  .0059677
T14833  1 .4925680E+07   2540243E-02 -.1351E+03 -.1056E+03   .9983463 -.0555437 -.0148188
T14834  1 .4922158E+07   2540116E-02  .3509E+02 -.3854E+02   .9999431  .0080606 -.0069919
T14835  1 .4927088E+07   2540032E-02  .3822E+02 -.9877E+02   .9999722  .0069666 -.0026477
T14836  1 .4937252E+07   2540001E-02  .4626E+02  .3468E+02   .9999133  .0112807  .0067920
T14837  1 .4920282E+07   2540127E-02  .1823E+02  .2606E+02   .9999585  .0064224  .0064544
T14838  1 .4911274E+07   2540180E-02  .2342E+03  .9803E+02   .9999141  .0130980  .0004771
T14839  1 .4898894E+07   2540077E-02  .9395E+02 -.6186E+02   .9999770  .0062689 -.0026019
T14840  1 .4925455E+07   2540132E-02  .5745E+02  .3948E+02   .9999933  .0008303  .0035512
T14841  1 .4912494E+07   2540144E-02 -.1391E+03  .7198E+01   .9999227 -.0121507 -.0026441
T14842  1 .4923736E+07   2540234E-02 -.4862E+02  .1608E+02   .9999063 -.0133789  .0028951
T14843  1 .4919145E+07   2540165E-02 -.3642E+02  .2769E+03   .9996465 -.0095225  .0248218
T14844  1 .4927254E+07   2540055E-02  .2146E+03 -.1247E+03   .9999061  .0134224 -.0027715
T14845  1 .4912013E+07   2540179E-02  .7183E+02  .5344E+02   .9999696  .0072547  .0028717
T14846  1 .4913305E+07   2540156E-02 -.7716E+02 -.3726E+02   .9999899 -.0033919 -.0029394
T14847  1 .4921710E+07   2540233E-02 -.5773E+02  .6442E+01   .9998986 -.0131403  .0054796
T14848  1 .4930655E+07   2540080E-02 -.1851E+03 -.4198E+02   .9998384 -.0162466 -.0076993
T14849  1 .4895037E+07   2540063E-02  .2307E+03 -.1238E+03   .9996125  .0277441 -.0022491
T14850  1 .4912453E+07   2540241E-02  .1647E+03  .4577E+02   .9999501 -.0089395 -.0044687
T14851  1 .4909194E+07   2540174E-02  .1457E+02  .4392E+03   .9995334  .0107898  .0285746
T14852  1 .4929594E+07   2540255E-02 -.7842E+02 -.7819E+03   .9991060 -.0020954 -.0422235
T14853  1 .4934583E+07   2540107E-02  .6503E+02  .4995E+02   .9999381  .0095957  .0056382
T14854  1 .4934498E+07   2540075E-02  .5357E+02  .1117E+03   .9999555  .0047636  .0081458
T14855  1 .4931955E+07   2540077E-02 -.7548E+02 -.1214E+03   .9994724 -.0269675 -.0181003
T14856  1 .4915494E+07   2540039E-02  .6106E+02 -.6441E+02   .9998855  .0110014 -.0103937
T14857  1 .4919552E+07   2540132E-02 -.5480E+02 -.5865E+01   .9999359 -.0096103 -.0059889
T14858  1 .4919349E+07   2540256E-02 -.4044E+02 -.6742E+00   .9999503 -.0099514  .0005341
T14859  1 .4932977E+07   2540223E-02 -.3410E+03  .1477E+03   .9996308 -.0248762  .0109294
T14860  1 .4918994E+07   2540187E-02  .2483E+02  .1944E+03   .9999150  .0048361  .0121099
T14861  1 .4929653E+07   2540134E-02  .4690E+02  .5163E+02   .9997748  .0111895  .0180294
T14862  1 .4916964E+07   2540238E-02 -.1936E+03  .8976E+02   .9997677 -.0190456  .0100920
T14863  1 .4906402E+07   2540239E-02 -.4911E+01  .1305E+02   .9999958 -.0014619  .0025174
T14864  1 .4929556E+07   2540211E-02 -.1322E+02 -.1455E+03   .9999267  .0035667 -.0115714
T14865  1 .4940156E+07   2540141E-02  .6973E+02 -.9461E+01   .9997399  .0220868 -.0056901
T14866  1 .4909425E+07   2540250E-02  .7150E+01  .4191E+03   .9998249 -.0003926  .0187067
T14867  1 .4925588E+07   2540197E-02  .3930E+02  .2309E+03   .9997512  .0047898  .0217846
T14868  1 .4939122E+07   2540227E-02 -.1393E+03  .4796E+03   .9992103 -.0005461  .0397298
T14869  1 .4945947E+07   2540218E-02  .1647E+02  .1389E+03   .9999549  .0075486  .0057571
T14870  1 .4911880E+07   2540263E-02 -.1535E+03  .4731E+02   .9997706 -.0209624  .0043908
T14871  1 .4934199E+07   2540021E-02 -.5680E+02 -.3302E+02   .9999518 -.0096367 -.0019053
T14872  1 .4919078E+07   2540232E-02 -.8993E+02  .9481E+02   .9998211 -.0142211  .0124712
T14873  1 .4908953E+07   2540241E-02  .7917E+01 -.1244E+02   .9999978  .0011144  .0017590
T14874  1 .4911676E+07   2540092E-02 -.5817E+02 -.1081E+03   .9999290 -.0071414 -.0095412
T14875  1 .4929982E+07   2540045E-02  .2354E+02 -.1556E+02   .9999765 -.0065522 -.0020126
T14876  1 .4914320E+07   2540231E-02 -.1064E+03 -.1020E+03   .9998208 -.0154999 -.0108676
T14877  1 .4914967E+07   2540232E-02 -.6023E+02  .8227E+02   .9996065 -.0180808  .0214459
T14878  1 .4903441E+07   2540234E-02  .4813E+02  .4933E+03   .9920882  .0258717  .1228483
T14879  1 .4909991E+07   2540202E-02 -.1900E+02 -.7230E+02   .9998741 -.0079830 -.0137098
T14880  1 .4942680E+07   2540002E-02  .7347E+02  .4244E+02   .9999836 -.0040668  .0040218
T14881  1 .4919013E+07   2540245E-02  .7623E+02  .1098E+03   .9994701  .0044346  .0322479
T14882  1 .4906816E+07   2540245E-02 -.8383E+02 -.1320E+02   .9999840  .0018181 -.0053612
T14883  1 .4906721E+07   2540174E-02  .3713E+02  .8814E+02   .9998956  .0083878  .0117622
T14884  1 .4911502E+07   2540116E-02  .1260E+03 -.4570E+02   .9999462  .0072827 -.0073886
T14885  1 .4907393E+07   2540169E-02  .3273E+02 -.2378E+02   .9998808  .0099950 -.0117711
T14886  1 .4924664E+07   2540147E-02  .2068E+02 -.5010E+02   .9999742 -.0015054 -.0070212
T14887  1 .4911216E+07   2540170E-02 -.5173E+03 -.2909E+03   .9924706 -.1042609 -.0642794
T14888  1 .4915277E+07   2540043E-02  .4740E+02 -.2807E+02   .9999577  .0078682 -.0047659
T14889  1 .4921046E+07   2540054E-02 -.5426E+03  .1254E+03   .9991612 -.0397884  .0096811
T14890  1 .4920118E+07   2540158E-02  .1354E+02 -.7643E+01   .9999984  .0001617 -.0017978
T14891  1 .4931771E+07   2540242E-02 -.4148E+02 -.4868E+02   .9999091 -.0095995 -.0094634
T14892  1 .4907227E+07   2540235E-02  .1474E+03  .2204E+02   .9997552  .0220610 -.0016635
T14893  1 .4938327E+07   2540064E-02 -.1244E+03 -.8709E+02   .9998909 -.0123418 -.0081113
T14894  1 .4920005E+07   2540199E-02 -.5173E+02  .3652E+02   .9998342 -.0093362  .0156304
T14895  1 .4917451E+07   2540056E-02 -.2475E+02 -.2572E+03   .9999246 -.0053283 -.0110608
T14896  1 .4928487E+07   2540258E-02  .4645E+02  .1186E+03   .9995277  .0045949  .0303853
T14897  1 .4918307E+07   2540056E-02 -.4169E+02  .1023E+03   .9997482 -.0065349  .0214667
T14898  1 .4919568E+07   2540141E-02 -.8823E+02 -.1369E+03   .9995170 -.0186863 -.0248321
T14899  1 .4907933E+07   2540146E-02  .1804E+03 -.2770E+03   .9991986  .0389413 -.0092570
T14900  1 .4921512E+07   2540094E-02 -.9975E+02 -.2291E+03   .9998204 -.0067017 -.0177300
T14901  1 .4926468E+07   2540212E-02 -.8535E+02 -.1767E+03   .9999343  .0005433 -.0114485
T14902  1 .4924148E+07   2540130E-02  .8815E+02 -.1986E+03   .9997587  .0053421 -.0213051
T14903  1 .4897558E+07   2540090E-02  .6702E+02 -.6584E+02   .9999561  .0061571 -.0070601
T14904  1 .4922566E+07   2540262E-02 -.1828E+02  .4107E+02   .9999820  .0037306  .0047037
T14905  1 .4915816E+07   2540177E-02 -.2400E+02  .7573E+02   .9999390 -.0078166  .0078044
T14906  1 .4944465E+07   2540214E-02 -.1323E+03 -.2869E+02   .9999814 -.0059837 -.0011892
T14907  1 .4926215E+07   2540217E-02 -.1219E+03 -.5838E+01   .9998079 -.0195986  .0000532
T14908  1 .4909411E+07   2540087E-02  .3432E+01 -.9340E+02   .9996835  .0251338 -.0010562
T14909  1 .4919453E+07   2540087E-02  .9932E+02  .2210E+02   .9999982 -.0009041 -.0016451
T14910  1 .4909060E+07   2540096E-02 -.4336E+01 -.2810E+02   .9999991  .0002954 -.0013308
T14911  1 .4928843E+07   2540040E-02  .6755E+01  .8062E+02   .9998927 -.0040707  .0140729
T14912  1 .4923837E+07   2540232E-02  .2603E+01  .3091E+02   .9999611  .0052900  .0070545
T14913  1 .4926091E+07   2540030E-02  .3101E+03  .3737E+02   .9994376  .0333212 -.0037766
T14914  1 .4921425E+07   2540263E-02  .3399E+02  .7254E+02   .9999383  .0076911  .0080114
T14915  1 .4928035E+07   2540243E-02  .1487E+03  .5591E+02   .9999373  .0090226  .0066250
T14916  1 .4930501E+07   2540171E-02  .3913E+02  .4485E+02   .9999371  .0090334  .0066482
T14917  1 .4945343E+07   2540203E-02 -.3504E+02 -.2603E+02   .9999760 -.0057553  .0038696
T14918  1 .4903324E+07   2540231E-02  .1552E+02 -.9623E+02   .9995289  .0007651 -.0306820
T14919  1 .4916892E+07   2540255E-02 -.7761E+02  .5689E+02   .9999417 -.0043811  .0098649
T14920  1 .4905082E+07   2540018E-02  .1718E+02  .4353E+02   .9998267  .0096305  .0159296
T14921  1 .4908019E+07   2540254E-02  .2846E+02 -.6311E+02   .9999536  .0025164 -.0092980
T14922  1 .4907459E+07   2540143E-02 -.1284E+02 -.2065E+01   .9999865 -.0039938 -.0033377
T14923  1 .4911475E+07   2540199E-02 -.4954E+02 -.5400E+02   .9998331 -.0178132 -.0040667
T14924  1 .4934325E+07   2540069E-02  .2298E+03  .4216E+02   .9993067  .0336481  .0159377
T14925  1 .4921883E+07   2540135E-02  .1648E+02  .2215E+02   .9999504  .0075765  .0064662
T14926  1 .4898332E+07   2540075E-02 -.1753E+04  .8261E+03   .9908013 -.1204909  .0616008
T14927  1 .4937732E+07   2540102E-02 -.9174E+02  .1469E+03   .9999715 -.0012412  .0074512
T14928  1 .4918742E+07   2540078E-02  .1780E+03 -.1571E+02   .9998997  .0138182 -.0031069
T14929  1 .4924111E+07   2540245E-02 -.1242E+02 -.7317E+02   .9999921 -.0012552 -.0037606
T14930  1 .4929908E+07   2540243E-02  .9073E+02 -.2089E+02   .9998345 -.0057965 -.0172466
T14931  1 .4934387E+07   2540195E-02  .8271E+02 -.1408E+03   .9998546 -.0000397 -.0170502
T14932  1 .4903458E+07   2540163E-02  .1521E+03 -.4162E+02   .9996828  .0146473 -.0204894
T14933  1 .4917038E+07   2540225E-02  .6899E+01  .1295E+03   .9992804  .0156544  .0345500
T14934  1 .4929385E+07   2540261E-02  .4304E+03  .3491E+03   .9989409  .0369133  .0274662
T14935  1 .4914776E+07   2540242E-02 -.3181E+03 -.1242E+02   .9996290 -.0262325 -.0073316
T14936  1 .4929216E+07   2540218E-02  .2116E+02  .6012E+02   .9999966  .0017732  .0019291
T14937  1 .4932275E+07   2540105E-02 -.1450E+03  .2956E+02   .9999388 -.0107520 -.0025952
T14938  1 .4941152E+07   2540206E-02  .6494E+01  .5470E+02   .9999665  .0023072  .0078553
T14939  1 .4914091E+07   2540044E-02 -.1737E+02  .1213E+03   .9999010 -.0006813  .0140547
T14940  1 .4934176E+07   2540119E-02  .1646E+03 -.1929E+03   .9995815  .0214337 -.0194262
T14941  1 .4906827E+07   2540231E-02 -.2670E+02 -.1019E+02   .9999970  .0002859 -.0024226
T14942  1 .4915135E+07   2540001E-02  .9611E+02 -.1393E+03   .9999166 -.0007325 -.0128942
T14943  1 .4914603E+07   2540107E-02  .2005E+01 -.1078E+03   .9997952  .0032181 -.0199796
T14944  1 .4922437E+07   2540065E-02 -.4561E+02 -.4366E+02   .9999911  .0034350 -.0024522
T14945  1 .4944431E+07   2540209E-02 -.6260E+02  .6110E+02   .9999741 -.0071779 -.0005005
T14946  1 .4924274E+07   2540253E-02  .1340E+02  .3234E+01   .9999995  .0009461  .0001380
T14947  1 .4919631E+07   2540129E-02  .9379E+02 -.3223E+02   .9999722  .0070003 -.0025579
T14948  1 .4926543E+07   2540157E-02  .2497E+02  .2320E+02   .9999900 -.0023550  .0038029
T14949  1 .4925379E+07   2540147E-02 -.7595E+01 -.4818E+02   .9999949 -.0016907 -.0026913
T14950  1 .4914202E+07   2540231E-02  .6335E+01  .1074E+03   .9999741  .0011939  .0071025
T14951  1 .4914845E+07   2540164E-02  .1342E+03 -.1569E+03   .9998909  .0116819 -.0090429
T14952  1 .4922528E+07   2540243E-02  .2096E+03 -.9196E+02   .9991404  .0348593 -.0224342
T14953  1 .4918893E+07   2540078E-02  .6498E+02  .2629E+02   .9999568  .0059098  .0071703
T14954  1 .4908451E+07   2540124E-02  .3079E+03  .1654E+03   .9990066  .0360365  .0262158
T14955  1 .4897281E+07   2540072E-02  .5581E+02 -.3606E+02   .9998117  .0188510 -.0046081
T14956  1 .4916864E+07   2540032E-02 -.4824E+02  .2178E+02   .9999469  .0100549  .0022488
T14957  1 .4927128E+07   2540241E-02  .3633E+02  .7237E+01   .9999860 -.0004095  .0052718
T14958  1 .4903381E+07   2540078E-02 -.1569E+03 -.2239E+03   .9997136 -.0159469 -.0178446
