============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  232  2 .2480220E+08   2540258E-02 -.1254E+03  .2193E+02   .9999499 -.0097513  .0022485
T  233  2 .2478843E+08   2540260E-02 -.8063E+01 -.5414E+01   .9999997  .0006166 -.0003503
T  234  2 .2474709E+08   2540134E-02  .5210E+02  .4513E+01   .9999768  .0067950 -.0005635
T  235  2 .2477260E+08   2540002E-02  .7720E+01 -.4402E+02   .9999948 -.0023498 -.0022147
T  236  2 .2473716E+08   2540254E-02  .4965E+02  .5338E+02   .9999928  .0035004  .0014367
T  237  2 .2479557E+08   2540188E-02  .1448E+02  .3139E+02   .9999929  .0034972  .0013701
T  238  2 .2478899E+08   2540001E-02  .9341E+01 -.3700E+02   .9999940  .0033803 -.0007010
T  239  2 .2478714E+08   2540003E-02 -.4458E+01 -.2372E+02   .9999846 -.0012985 -.0053890
T  240  2 .2480948E+08   2540235E-02  .3125E+02  .4920E+02   .9999594 -.0014829  .0088869
T  241  2 .2474659E+08   2540049E-02  .1488E+00  .5217E+02   .9999883  .0047053  .0011033
T  242  2 .2476531E+08   2540083E-02  .1844E+02 -.2185E+02   .9999688  .0057779 -.0053846
T  243  2 .2480475E+08   2540071E-02 -.1488E+02 -.1450E+02   .9999857 -.0007717  .0053001
T  244  2 .2474251E+08   2540136E-02 -.1420E+02  .6718E+01   .9999983 -.0000697  .0018286
T  245  2 .2482614E+08   2540163E-02 -.5419E+02  .3344E+02   .9999277  .0089777 -.0079941
T  246  2 .2477220E+08   2540092E-02  .3247E+02  .7639E+02   .9999705  .0021567  .0073727
T  247  2 .2475001E+08   2540247E-02  .6013E+02  .1496E+02   .9999517  .0098027  .0007058
T  248  2 .2478780E+08   2540084E-02 -.5364E+02  .3778E+01   .9999737 -.0041755  .0059339
T  249  2 .2480155E+08   2540253E-02 -.7272E+02  .5752E+02   .9999773 -.0061500  .0027510
T  250  2 .2482783E+08   2540248E-02  .6568E+01 -.1722E+02   .9999999 -.0000598  .0001440
T  251  2 .2478404E+08   2540209E-02 -.3338E+02  .9979E+02   .9999816 -.0004483  .0060539
T  252  2 .2473578E+08   2540237E-02  .2573E+02 -.2052E+01   .9999972  .0023263 -.0004087
T  253  2 .2478559E+08   2540219E-02 -.3552E+02 -.1782E+02   .9999982 -.0013953 -.0012731
T  254  2 .2480801E+08   2540010E-02  .4974E+02  .2688E+02   .9999823  .0026799  .0053172
T  255  2 .2480369E+08   2540145E-02 -.1122E+02  .1356E+02   .9999879 -.0048538 -.0007619
T  256  2 .2475444E+08   2540093E-02 -.4925E+02 -.1042E+02   .9999931 -.0037033  .0002464
T  257  2 .2481042E+08   2540009E-02  .3268E+02 -.1104E+03   .9999839  .0038779 -.0041522
T  258  2 .2473933E+08   2540158E-02 -.2112E+03 -.4315E+02   .9998709 -.0157319 -.0032595
T  259  2 .2477356E+08   2540260E-02  .7087E+02  .1625E+02   .9999749  .0040642  .0058068
T  260  2 .2481262E+08   2540075E-02 -.1943E+02  .2655E+02   .9999957 -.0003892  .0028998
T  261  2 .2473842E+08   2540240E-02  .1628E+01 -.6144E+02   .9999897  .0000230 -.0045417
T  262  2 .2479836E+08   2540259E-02 -.2542E+02  .1515E+02   .9999922 -.0038358  .0009305
T  263  2 .2476642E+08   2540258E-02  .1588E+01 -.3122E+02   .9999999 -.0002027  .0000121
T  264  2 .2479555E+08   2540179E-02 -.1743E+02 -.3324E+02   .9999983 -.0016966 -.0007148
T  265  2 .2473676E+08   2540149E-02  .1840E+02  .1071E+01   .9999989  .0012541 -.0008184
T  266  2 .2478800E+08   2540173E-02  .4997E+02 -.3392E+01   .9999907  .0039778  .0016732
T  267  2 .2480186E+08   2540045E-02  .3174E+02  .2350E+01   .9999951  .0027205  .0015522
T  268  2 .2475770E+08   2540051E-02  .9363E+01  .2249E+02   .9999984  .0014359  .0010471
T  269  2 .2475243E+08   2540135E-02 -.2845E+02  .2321E+02   .9999817 -.0027778  .0053731
T  270  2 .2478346E+08   2540043E-02  .3553E+02  .5973E+01   .9999915 -.0011681  .0039431
T  271  2 .2479662E+08   2540022E-02  .2745E+02 -.1872E+02   .9999992  .0011421 -.0005525
T  272  2 .2478666E+08   2540232E-02 -.4061E+02 -.2329E+02   .9999914 -.0041444 -.0000981
T  273  2 .2477023E+08   2540221E-02  .1645E+02  .2672E+02   .9999796  .0041366  .0048671
T  274  2 .2477136E+08   2540186E-02 -.2482E+02 -.1660E+02   .9999967 -.0022970 -.0011101
T  275  2 .2478005E+08   2540109E-02  .2121E+02  .3080E+00   .9999969 -.0001629 -.0024888
T  276  2 .2475156E+08   2540208E-02  .1001E+03  .6594E+01   .9999548  .0095096 -.0002552
T  277  2 .2481094E+08   2540074E-02  .1212E+03  .5993E+02   .9999609  .0088127  .0006650
T  278  2 .2475633E+08   2540241E-02 -.9974E+02 -.1802E+03   .9998779 -.0029639 -.0153456
T  279  2 .2476788E+08   2540145E-02 -.9525E+00  .1541E+01   .9999979  .0017082  .0010903
T  280  2 .2481637E+08   2540092E-02 -.6019E+01 -.9357E+01   .9999968  .0019128  .0016512
T  281  2 .2475106E+08   2540009E-02 -.2833E+02 -.4910E+02   .9999942  .0005393 -.0033607
T  282  2 .2478964E+08   2540118E-02  .1538E+02 -.1045E+03   .9999980 -.0015884  .0012159
T  283  2 .2475273E+08   2540085E-02  .1479E+03  .9374E+02   .9999648  .0070767  .0045005
T  284  2 .2477013E+08   2540017E-02  .1378E+02 -.1178E+02   .9999992  .0012413  .0003234
T  285  2 .2479637E+08   2540192E-02  .1034E+03  .6723E+01   .9999875  .0049517 -.0006575
T  286  2 .2476388E+08   2540201E-02  .1120E+02 -.1557E+02   .9999996 -.0004637 -.0007445
T  287  2 .2480999E+08   2540167E-02 -.2986E+02 -.4488E+02   .9999947  .0000258 -.0032414
T  288  2 .2477069E+08   2540255E-02 -.5514E+02 -.9841E+02   .9999815 -.0042763 -.0043339
T  289  2 .2477842E+08   2540242E-02  .3448E+02 -.3089E+02   .9999953  .0003529 -.0030548
T  290  2 .2475416E+08   2540073E-02 -.5123E+01 -.2101E+02   .9999740  .0071392  .0010026
T  291  2 .2479285E+08   2540032E-02 -.1789E+02 -.5403E+02   .9999951 -.0031017  .0003697
T  292  2 .2479239E+08   2540120E-02  .3617E+02  .3017E+02   .9999828  .0050395  .0030097
T  293  2 .2477716E+08   2540148E-02  .3593E+01  .1619E+02   .9999975  .0021675  .0005001
T  294  2 .2473547E+08   2540258E-02 -.8416E+02 -.1672E+01   .9999933 -.0032773  .0016332
T  295  2 .2478447E+08   2540199E-02  .1940E+02  .5659E+02   .9999983 -.0009936  .0015527
T  296  2 .2479338E+08   2540259E-02 -.2345E+02 -.1636E+02   .9999975 -.0022173  .0001173
T  297  2 .2478116E+08   2540131E-02  .1024E+02 -.1502E+02   .9999994 -.0005341 -.0009598
T  298  2 .2477848E+08   2540106E-02 -.2796E+02 -.1992E+02   .9999760 -.0038883 -.0057364
T  299  2 .2477795E+08   2540013E-02  .1057E+03  .4080E+02   .9999577  .0086209  .0032055
T  300  2 .2473668E+08   2540221E-02  .1436E+02 -.5259E+02   .9999668 -.0051193 -.0063323
T  301  2 .2475230E+08   2540246E-02 -.6006E+02 -.9664E+02   .9999560 -.0041958 -.0083937
T  302  2 .2474563E+08   2540109E-02  .4525E+01  .3224E+02   .9999949 -.0023534  .0021459
T  303  2 .2476733E+08   2540036E-02 -.4899E+01 -.4073E+02   .9999736 -.0072682  .0001083
T  304  2 .2474917E+08   2540131E-02 -.8254E+00  .3213E+02   .9999860  .0017364  .0049968
T  305  2 .2475826E+08   2540038E-02  .3738E+01  .2506E+02   .9999978  .0008056  .0019544
T  306  2 .2478536E+08   2540146E-02 -.3675E+02  .4557E+02   .9999975 -.0008770  .0020450
T  307  2 .2474128E+08   2540209E-02 -.1861E+02  .3972E+02   .9999914 -.0015085  .0038539
T  308  2 .2478017E+08   2540214E-02  .1883E+02 -.2152E+01   .9999826  .0021085 -.0055106
T  309  2 .2480816E+08   2540245E-02  .5470E+02 -.8759E+02   .9999981  .0019198 -.0002689
T  310  2 .2479530E+08   2540235E-02 -.2458E+02 -.2390E+02   .9999924 -.0038523  .0005712
T  311  2 .2481575E+08   2540145E-02  .6812E+02  .4367E+02   .9999863  .0048146  .0020554
T  312  2 .2479294E+08   2540088E-02 -.7693E+02 -.1079E+03   .9988769 -.0215914 -.0421742
T  313  2 .2475347E+08   2540167E-02  .7490E+02 -.1074E+02   .9999946  .0021188  .0025195
T  314  2 .2477200E+08   2540026E-02  .4187E+02 -.8391E+01   .9999940  .0024800  .0024242
T  315  2 .2476850E+08   2540257E-02 -.1311E+03  .6793E+02   .9999442 -.0084877  .0062878
T  316  2 .2476032E+08   2540109E-02 -.1235E+02  .3010E+01   .9999964  .0026184  .0005949
T  317  2 .2482181E+08   2540258E-02  .2737E+02 -.1078E+02   .9999990 -.0005203  .0013380
T  318  2 .2478722E+08   2540102E-02 -.5496E+02  .7319E+01   .9999929 -.0035409 -.0012992
T  319  2 .2478117E+08   2540179E-02  .3960E+02 -.2637E+02   .9999980  .0018470 -.0007289
T  320  2 .2475960E+08   2540055E-02  .1231E+03 -.1355E+02   .9999524  .0084307  .0049116
T  321  2 .2479028E+08   2540233E-02 -.4190E+02 -.2330E+02   .9999908 -.0042461 -.0006063
T  322  2 .2479603E+08   2540258E-02  .3295E+01 -.4244E+02   .9999990 -.0013323 -.0004649
T  323  2 .2480265E+08   2540173E-02  .8535E+01 -.1704E+02   .9999802  .0048781 -.0039734
T  324  2 .2474508E+08   2540191E-02  .6916E+02  .3475E+03   .9997507  .0097857  .0200703
T  325  2 .2477580E+08   2540001E-02  .1280E+03 -.1667E+02   .9999905  .0039818  .0018010
T  326  2 .2478297E+08   2540120E-02 -.3501E+02 -.4939E+02   .9999866 -.0019968 -.0047781
T  327  2 .2482156E+08   2540140E-02  .1644E+02  .1223E+02   .9999988 -.0015095  .0002047
T  328  2 .2475619E+08   2540115E-02  .5279E+02  .1852E+02   .9999961  .0027250 -.0006582
T  329  2 .2475831E+08   2540037E-02  .8139E+02  .6264E+02   .9999716  .0061383  .0043664
T  330  2 .2475958E+08   2540251E-02  .9339E+02 -.6654E+02   .9999757  .0067977 -.0015735
T  331  2 .2476836E+08   2540178E-02  .2986E+02  .5031E+02   .9999893  .0033100  .0032384
T  332  2 .2478363E+08   2540190E-02 -.4488E+02 -.7146E+01   .9999950 -.0010400 -.0030017
T  333  2 .2480045E+08   2540005E-02  .1568E+03  .3162E+02   .9999136  .0129452  .0023017
T  334  2 .2476195E+08   2540123E-02 -.2116E+02  .6029E+02   .9999927 -.0007889  .0037262
T  335  2 .2478675E+08   2540231E-02 -.1411E+01  .3995E+02   .9999809  .0002969  .0061675
T  336  2 .2476612E+08   2540194E-02  .8946E+02 -.4442E+02   .9999752  .0069914 -.0008915
T  337  2 .2476788E+08   2540260E-02 -.1663E+03  .2392E+03   .9998194 -.0107138  .0156962
T  338  2 .2476760E+08   2540228E-02  .2643E+02 -.1429E+03   .9999634  .0019939 -.0083234
T  339  2 .2476998E+08   2540246E-02 -.4067E+02  .9410E+01   .9999983  .0003043  .0018405
T  340  2 .2480126E+08   2540202E-02  .2581E+02  .2299E+02   .9999987  .0006888  .0014529
T  341  2 .2473089E+08   2540114E-02  .9923E+01 -.3519E+02   .9999903  .0032251 -.0030107
T  342  2 .2480648E+08   2540238E-02 -.7842E+01  .2737E+02   .9999935 -.0019933  .0029884
T  343  2 .2481582E+08   2540260E-02 -.3997E+02 -.1788E+02   .9999853  .0038733 -.0037857
T  344  2 .2479149E+08   2540172E-02 -.5123E+02 -.6927E+02   .9999919 -.0025274 -.0031384
T  345  2 .2479958E+08   2540241E-02 -.1624E+02  .5960E+02   .9999896 -.0032281  .0032285
T  346  2 .2478814E+08   2540252E-02 -.5748E+02  .2360E+02   .9999801 -.0035840  .0051827
T  347  2 .2479953E+08   2540252E-02 -.5523E+02  .3942E+02   .9999687 -.0075565  .0023371
T  348  2 .2479170E+08   2540184E-02 -.5228E+02 -.1401E+02   .9999942 -.0018432 -.0028743
T  349  2 .2478833E+08   2540136E-02 -.4775E+02 -.7461E+02   .9999743 -.0036722 -.0061535
T  350  2 .2474563E+08   2540094E-02  .5676E+02  .7617E+02   .9999920  .0007427  .0039397
T  351  2 .2474155E+08   2540017E-02  .2344E+02 -.3625E+02   .9999748  .0026570 -.0065899
T  352  2 .2477593E+08   2540232E-02 -.2099E+02  .3171E+02   .9999868  .0038419  .0033973
T  353  2 .2478972E+08   2540195E-02  .5168E+02 -.2854E+02   .9999818  .0049278 -.0034774
T  354  2 .2474810E+08   2540055E-02 -.2047E+02  .4748E+02   .9999846  .0050746 -.0022579
T  355  2 .2478574E+08   2540006E-02 -.3596E+02  .3981E+02   .9999996  .0009350 -.0000849
T  356  2 .2477585E+08   2540041E-02  .5369E+02 -.8828E+02   .9999503  .0021470 -.0097353
T  357  2 .2477708E+08   2540113E-02 -.3551E+02  .2170E+02   .9999751  .0021502  .0067221
T  358  2 .2480295E+08   2540043E-02 -.3937E+02 -.2503E+01   .9999866 -.0049784 -.0014129
T  359  2 .2477415E+08   2540028E-02 -.4853E+02 -.6585E+01   .9999914 -.0037894 -.0016818
T  360  2 .2475469E+08   2540184E-02 -.1245E+02 -.1496E+02   .9999887 -.0040087 -.0025627
T  361  2 .2481431E+08   2540059E-02 -.1338E+03  .3258E+02   .9999849 -.0053758  .0011635
T  362  2 .2475828E+08   2540213E-02 -.3766E+02  .6599E+02   .9999857 -.0027204  .0045955
T  363  2 .2476413E+08   2540076E-02  .6042E+02 -.7964E+01   .9999972  .0019222  .0013515
T  364  2 .2480827E+08   2540232E-02  .2395E+02  .2975E+02   .9999902  .0040203  .0018689
T  365  2 .2479128E+08   2540179E-02 -.1627E+02 -.5560E+02   .9999977 -.0006603 -.0020612
T  366  2 .2478688E+08   2540186E-02 -.5781E+02 -.2142E+02   .9999858 -.0004186 -.0053208
T  367  2 .2474438E+08   2540029E-02  .1430E+02  .1419E+02   .9999986  .0015906 -.0005115
T  368  2 .2475499E+08   2540124E-02 -.5838E+02 -.1169E+00   .9999924 -.0037672 -.0009749
T  369  2 .2477067E+08   2540195E-02  .8765E+02 -.1691E+02   .9999719  .0074374 -.0009182
T  370  2 .2477192E+08   2540258E-02  .4272E+02 -.3400E+02   .9999686  .0075982 -.0022705
T  371  2 .2477481E+08   2540152E-02  .3505E+02 -.3612E+02   .9999932  .0014291 -.0034080
T  372  2 .2479659E+08   2540153E-02  .5657E+02 -.1472E+02   .9999721  .0069307 -.0027794
T  373  2 .2479074E+08   2540253E-02 -.5246E+02 -.8924E+02   .9999750 -.0054280 -.0045322
T  374  2 .2480379E+08   2540196E-02  .6120E+02  .2542E+02   .9999789 -.0049676  .0041884
T  375  2 .2478240E+08   2540085E-02  .1091E+02 -.1609E+02   .9999985 -.0015469  .0007901
T  376  2 .2481485E+08   2540179E-02 -.3731E+02  .1456E+02   .9999668 -.0034697  .0073760
T  377  2 .2476713E+08   2540201E-02 -.2896E+02  .1015E+03   .9999860 -.0018899  .0049355
T  378  2 .2480651E+08   2540059E-02  .4555E+02 -.2750E+02   .9999226  .0112804 -.0052501
T  379  2 .2481815E+08   2540177E-02  .2403E+02  .4322E+01   .9999981  .0019244 -.0000347
T  380  2 .2471743E+08   2540196E-02 -.1889E+02 -.2486E+01   .9999955 -.0010437 -.0028080
T  381  2 .2473345E+08   2540036E-02  .1904E+02  .2455E+02   .9999986 -.0000693  .0016746
T  382  2 .2479626E+08   2540091E-02  .6247E+02  .2664E+01   .9999261  .0120560  .0015853
T  383  2 .2479847E+08   2540109E-02 -.2902E+00  .4844E+02   .9999831 -.0015982  .0055961
T  384  2 .2480302E+08   2540129E-02  .2831E+02 -.4758E+02   .9999495  .0077837 -.0063542
T  385  2 .2479450E+08   2540018E-02  .1369E+02  .4519E+02   .9999963  .0015276  .0022722
T  386  2 .2476849E+08   2540046E-02 -.7153E+02  .7822E+02   .9999833 -.0049330  .0030148
T  387  2 .2476605E+08   2540174E-02  .8576E+01  .2884E+02   .9999831  .0011490 -.0056961
T  388  2 .2477613E+08   2540190E-02 -.2057E+02  .4704E+01   .9999957 -.0029136  .0003528
T  389  2 .2478829E+08   2540160E-02 -.3327E+02 -.4675E+01   .9999994 -.0008135  .0006681
T  390  2 .2475554E+08   2540028E-02  .2330E+02 -.4058E+02   .9999939 -.0020370  .0028472
T  391  2 .2473510E+08   2540049E-02 -.1873E+02  .1646E+02   .9999976 -.0014566  .0016348
T  392  2 .2477093E+08   2540066E-02  .1935E+02  .6761E+02   .9999990  .0013233  .0004981
T  393  2 .2475391E+08   2540064E-02  .2607E+02 -.2087E+02   .9999973  .0023415  .0000617
T  394  2 .2477249E+08   2540240E-02  .2516E+02  .1299E+02   .9999982  .0013497  .0013006
T  395  2 .2475888E+08   2540035E-02  .2233E+02 -.1703E+02   .9999973  .0020163 -.0011490
T  396  2 .2474923E+08   2540004E-02  .6644E+02  .9782E+00   .9999941  .0033931 -.0005110
T  397  2 .2478013E+08   2540233E-02 -.9843E+01 -.6031E+01   .9999993 -.0006019  .0009749
T  398  2 .2481273E+08   2540004E-02  .5021E+02 -.2727E+02   .9999503  .0099714  .0000168
T  399  2 .2478298E+08   2540253E-02  .1486E+02  .3632E+02   .9999797  .0019103  .0060760
T  400  2 .2480798E+08   2540185E-02 -.7965E+02 -.5847E+02   .9999612 -.0052003 -.0071123
T  401  2 .2480511E+08   2540215E-02 -.9559E+02  .5587E+02   .9999562 -.0065415  .0066911
T  402  2 .2479077E+08   2540261E-02 -.7005E+02  .4014E+02   .9999804 -.0049132  .0038908
T  403  2 .2479506E+08   2540196E-02 -.2236E+02  .2417E+02   .9999999  .0003619 -.0003007
T  404  2 .2478446E+08   2540142E-02  .4479E+02 -.2946E+01   .9999850  .0054621  .0002580
T  405  2 .2474954E+08   2540234E-02 -.8827E+02 -.4873E+02   .9999285 -.0116022 -.0028816
T  406  2 .2476588E+08   2540033E-02 -.2015E+02  .4248E+02   .9999989  .0012869  .0007898
T  407  2 .2479601E+08   2540130E-02 -.2101E+02 -.4583E+02   .9999843 -.0048493 -.0028114
T  408  2 .2479901E+08   2540220E-02 -.1047E+02 -.1127E+03   .9999663 -.0015112 -.0080706
T  409  2 .2474170E+08   2540264E-02 -.1833E+02 -.3620E+00   .9999970  .0023126 -.0007470
T  410  2 .2481150E+08   2540210E-02  .5536E+02 -.4526E+02   .9999899  .0038642 -.0023130
T  411  2 .2478623E+08   2540063E-02 -.2361E+02  .5872E+01   .9999995 -.0007492 -.0006591
T  412  2 .2479905E+08   2540165E-02  .4116E+02  .3176E+02   .9999946  .0028485  .0016494
T  413  2 .2476394E+08   2540149E-02 -.2758E+02 -.7824E+02   .9999697 -.0020823 -.0074942
T  414  2 .2478730E+08   2540048E-02  .5330E+01  .2594E+02   .9999921  .0035026 -.0019037
T  415  2 .2481937E+08   2540100E-02  .5755E+02  .1753E+02   .9999865  .0041730  .0031028
T  416  2 .2481580E+08   2540201E-02  .4267E+02  .6940E+02   .9999807  .0046912  .0040660
T  417  2 .2476536E+08   2540165E-02 -.1023E+03  .9854E+02   .9999326 -.0068391  .0093837
T  418  2 .2477322E+08   2540099E-02  .1698E+02 -.9989E+01   .9999992  .0012294  .0001283
T  419  2 .2477911E+08   2540072E-02 -.1768E+02 -.3142E+02   .9999976  .0021551  .0004656
T  420  2 .2476696E+08   2540223E-02 -.4267E+02  .7582E+02   .9999998 -.0000715  .0005636
T  421  2 .2478892E+08   2540096E-02 -.2621E+02  .3107E+02   .9999953  .0021593  .0021591
T  422  2 .2476232E+08   2540191E-02 -.2373E+02 -.1125E+02   .9999988 -.0006607 -.0014274
T  423  2 .2477119E+08   2540004E-02  .2425E+02  .1144E+02   .9999670  .0015636  .0079727
T  424  2 .2477427E+08   2540052E-02  .2197E+03  .2664E+03   .9995114  .0203726  .0237064
T  425  2 .2479884E+08   2540094E-02  .5492E+02  .2595E+01   .9999976  .0020861  .0006796
T  426  2 .2483093E+08   2540012E-02  .4700E+01 -.2746E+02   .9999903  .0035971 -.0025489
T  427  2 .2478203E+08   2540231E-02  .3814E+01 -.4364E+02   .9999929  .0001290 -.0037634
T  428  2 .2479031E+08   2540214E-02 -.2396E+02  .4187E+02   .9999839  .0019642  .0053222
T  429  2 .2476166E+08   2540135E-02 -.1606E+02  .5545E+02   .9999826 -.0000652  .0059068
T  430  2 .2477012E+08   2540257E-02  .4196E+02  .1519E+02   .9999816  .0059890  .0010016
T  431  2 .2477223E+08   2540186E-02 -.8208E+00 -.3763E+02   .9999922  .0003832 -.0039257
T  432  2 .2478440E+08   2540146E-02 -.1054E+02  .3350E+02   .9999954 -.0027818  .0012168
T  433  2 .2472653E+08   2540021E-02  .5234E+02 -.8352E+01   .9999561  .0050152 -.0079151
T  434  2 .2478295E+08   2540124E-02 -.3552E+02  .8398E+02   .9999863 -.0031382  .0041862
T  435  2 .2482773E+08   2540048E-02 -.1384E+02 -.8612E+01   .9999969 -.0024353 -.0004806
T  436  2 .2477556E+08   2540101E-02 -.2197E+02 -.3928E+02   .9999913 -.0036440 -.0020185
T  437  2 .2480123E+08   2540118E-02 -.2042E+03  .1407E+00   .9997429 -.0226657  .0006281
T  438  2 .2476882E+08   2540263E-02 -.4313E+02  .2650E+02   .9999893 -.0016498  .0043171
T  439  2 .2479521E+08   2540102E-02 -.9649E+02 -.5093E+02   .9999872 -.0043800 -.0025472
T  440  2 .2475902E+08   2540129E-02  .9698E+01 -.1130E+02   .9999960 -.0028124 -.0003237
T  441  2 .2478796E+08   2540251E-02 -.1585E+03 -.2700E+03   .9998365 -.0065057 -.0168715
T  442  2 .2476169E+08   2540167E-02  .3834E+02 -.7558E+02   .9999242  .0041564 -.0115878
T  443  2 .2478670E+08   2540213E-02 -.1893E+01 -.1453E+03   .9994675 -.0011690 -.0326080
T  444  2 .2475967E+08   2540104E-02 -.4893E+02 -.9095E+02   .9999803 -.0043879 -.0044989
T  445  2 .2477004E+08   2540253E-02 -.2165E+01 -.7248E+01   .9999971  .0023203 -.0006050
T  446  2 .2479936E+08   2540240E-02 -.5476E+02 -.1821E+02   .9999844 -.0054568  .0012236
T  447  2 .2476504E+08   2540073E-02 -.2509E+00 -.1258E+03   .9999294  .0053563 -.0106110
T  448  2 .2480231E+08   2540115E-02 -.7576E+02 -.7457E+02   .9999932 -.0015136 -.0033643
T  449  2 .2477277E+08   2540224E-02  .8567E+01  .2213E+02   .9999974  .0017126  .0014739
T  450  2 .2475245E+08   2540250E-02  .3813E+01 -.5854E+02   .9999695  .0029422 -.0072330
T  451  2 .2477733E+08   2540047E-02  .1918E+02 -.6132E+01   .9999972  .0023650 -.0002167
T  452  2 .2482083E+08   2540238E-02  .9053E+01 -.2651E+01   .9999982  .0015594 -.0010425
T  453  2 .2477680E+08   2540055E-02 -.2492E+02  .8173E+01   .9999986  .0004255  .0016415
T  454  2 .2477265E+08   2540220E-02  .5097E+02  .4755E+01   .9999860  .0046917 -.0024526
T  455  2 .2479120E+08   2540024E-02 -.1010E+03  .3047E+02   .9999541 -.0091202  .0029360
T  456  2 .2478642E+08   2540163E-02 -.6962E+02  .1810E+02   .9999820 -.0057217  .0017831
T  457  2 .2477260E+08   2540260E-02  .3943E+02 -.1775E+02   .9999964  .0012513 -.0023660
T  458  2 .2477898E+08   2540013E-02  .9010E+02  .1075E+03   .9999533  .0040655  .0087643
T  459  2 .2476959E+08   2540140E-02 -.9479E+01 -.1894E+02   .9999960  .0018454 -.0021426
T  460  2 .2475600E+08   2540205E-02  .2355E+02  .3393E+02   .9999837  .0025470  .0051092
T  461  2 .2475403E+08   2540002E-02 -.2095E+02  .7761E+01   .9999995  .0009010 -.0003165
T  462  2 .2476626E+08   2540177E-02 -.1823E+02  .3498E+02   .9999960  .0028282  .0000285
T  463  2 .2478804E+08   2540239E-02 -.3027E+02 -.1409E+02   .9999735 -.0034968 -.0063801
T  464  2 .2475223E+08   2540156E-02 -.2957E+02  .2865E+02   .9999995  .0006360 -.0007779
T  465  2 .2479199E+08   2540022E-02  .2321E+02 -.2702E+02   .9999808 -.0005559 -.0061788
T  466  2 .2479686E+08   2540235E-02  .2237E+02 -.7762E+01   .9999990  .0012055  .0007847
T  467  2 .2477069E+08   2540139E-02 -.4655E+02  .2863E+03   .9967127 -.0781266  .0214465
T  468  2 .2480128E+08   2540097E-02 -.8907E+01 -.2966E+02   .9999904 -.0021105 -.0038375
T  469  2 .2475781E+08   2540226E-02 -.1953E+02 -.8278E+00   .9999139 -.0128695  .0025506
T  470  2 .2474402E+08   2540218E-02 -.1360E+02  .4383E+02   .9999948 -.0017654  .0026810
T  471  2 .2476825E+08   2540187E-02 -.2815E+02  .2450E+02   .9999833 -.0030273  .0049182
T  472  2 .2473739E+08   2540054E-02 -.2821E+02  .6141E+02   .9999711 -.0049232  .0057964
T  473  2 .2477319E+08   2540120E-02  .3122E+02 -.6575E-01   .9999936 -.0007244 -.0034918
T  474  2 .2476981E+08   2540249E-02  .8212E-01  .2041E+02   .9999914 -.0029565  .0029175
T  475  2 .2477908E+08   2540262E-02  .5550E+01  .2307E+02   .9999940  .0024817  .0024080
T  476  2 .2484170E+08   2540219E-02  .4412E+02  .1749E+02   .9999888  .0046320  .0009255
T  477  2 .2480895E+08   2540127E-02 -.2066E+02 -.1682E+02   .9999966 -.0005451 -.0025403
T  478  2 .2475864E+08   2540125E-02  .1303E+02 -.9542E+01   .9999917  .0035524  .0019918
T  479  2 .2478431E+08   2540118E-02  .5930E+02 -.2262E+02   .9999910  .0038075 -.0018756
T  480  2 .2484549E+08   2540230E-02 -.7856E+02 -.3888E+02   .9999889 -.0045576 -.0011837
T  481  2 .2478737E+08   2540218E-02  .7810E+00  .8578E+00   .9999917 -.0006335  .0040234
T  482  2 .2479396E+08   2540204E-02 -.4335E+01  .5606E+02   .9999903 -.0017392  .0040466
T  483  2 .2473846E+08   2540206E-02  .1930E+02  .1358E+03   .9999546  .0060464  .0073592
T  484  2 .2483341E+08   2540223E-02  .2309E+01 -.2836E+02   .9999729  .0045334 -.0058057
T  485  2 .2476427E+08   2540086E-02  .1448E+02  .1645E+02   .9999973  .0023315 -.0000817
T  486  2 .2478620E+08   2540086E-02  .3296E+01  .1027E+02   .9999584  .0063491  .0065414
T  487  2 .2475596E+08   2540234E-02  .3698E+01 -.4527E+02   .9999833  .0035637 -.0045523
T  488  2 .2475055E+08   2540052E-02  .2948E+02  .1620E+02   .9999982 -.0012490 -.0014316
T  489  2 .2478045E+08   2540112E-02  .1624E+02 -.1756E+02   .9999936 -.0006059 -.0035182
T  490  2 .2477318E+08   2540207E-02  .1502E+02  .4240E+02   .9999930  .0010685  .0035782
T  491  2 .2480146E+08   2540222E-02 -.8054E+01 -.1280E+02   .9999984  .0000138  .0018029
T  492  2 .2481058E+08   2540116E-02  .7991E+01 -.2843E+02   .9999961  .0024287 -.0013619
T  493  2 .2477367E+08   2540217E-02  .6971E+02  .8469E+02   .9999797  .0032935  .0054550
